method,params,T_seg,num_runs,total_budget_steps,requested_budget_steps,effective_budget_steps,c2st_mean_n,c2st_mean_mean,c2st_mean_std,c2st_mean_min,c2st_mean_max,cd_bias_mean_norm_n,cd_bias_mean_norm_mean,cd_bias_mean_norm_std,cd_bias_mean_norm_min,cd_bias_mean_norm_max,cd_bias_mean_phys_n,cd_bias_mean_phys_mean,cd_bias_mean_phys_std,cd_bias_mean_phys_min,cd_bias_mean_phys_max,cd_bias_std_norm_n,cd_bias_std_norm_mean,cd_bias_std_norm_std,cd_bias_std_norm_min,cd_bias_std_norm_max,cd_bias_std_phys_n,cd_bias_std_phys_mean,cd_bias_std_phys_std,cd_bias_std_phys_min,cd_bias_std_phys_max,cd_coverage_50_norm_n,cd_coverage_50_norm_mean,cd_coverage_50_norm_std,cd_coverage_50_norm_min,cd_coverage_50_norm_max,cd_coverage_50_phys_n,cd_coverage_50_phys_mean,cd_coverage_50_phys_std,cd_coverage_50_phys_min,cd_coverage_50_phys_max,cd_coverage_90_norm_n,cd_coverage_90_norm_mean,cd_coverage_90_norm_std,cd_coverage_90_norm_min,cd_coverage_90_norm_max,cd_coverage_90_phys_n,cd_coverage_90_phys_mean,cd_coverage_90_phys_std,cd_coverage_90_phys_min,cd_coverage_90_phys_max,cd_mae_mean_norm_n,cd_mae_mean_norm_mean,cd_mae_mean_norm_std,cd_mae_mean_norm_min,cd_mae_mean_norm_max,cd_mae_mean_phys_n,cd_mae_mean_phys_mean,cd_mae_mean_phys_std,cd_mae_mean_phys_min,cd_mae_mean_phys_max,cd_mae_std_norm_n,cd_mae_std_norm_mean,cd_mae_std_norm_std,cd_mae_std_norm_min,cd_mae_std_norm_max,cd_mae_std_phys_n,cd_mae_std_phys_mean,cd_mae_std_phys_std,cd_mae_std_phys_min,cd_mae_std_phys_max,cd_rmse_norm_n,cd_rmse_norm_mean,cd_rmse_norm_std,cd_rmse_norm_min,cd_rmse_norm_max,cd_rmse_phys_n,cd_rmse_phys_mean,cd_rmse_phys_std,cd_rmse_phys_min,cd_rmse_phys_max,cd_w1_mean_norm_n,cd_w1_mean_norm_mean,cd_w1_mean_norm_std,cd_w1_mean_norm_min,cd_w1_mean_norm_max,cd_w1_mean_phys_n,cd_w1_mean_phys_mean,cd_w1_mean_phys_std,cd_w1_mean_phys_min,cd_w1_mean_phys_max,cd_w1_std_norm_n,cd_w1_std_norm_mean,cd_w1_std_norm_std,cd_w1_std_norm_min,cd_w1_std_norm_max,cd_w1_std_phys_n,cd_w1_std_phys_mean,cd_w1_std_phys_std,cd_w1_std_phys_min,cd_w1_std_phys_max,coverage_50_n,coverage_50_mean,coverage_50_std,coverage_50_min,coverage_50_max,coverage_50_abs_error_n,coverage_50_abs_error_mean,coverage_50_abs_error_std,coverage_50_abs_error_min,coverage_50_abs_error_max,coverage_90_n,coverage_90_mean,coverage_90_std,coverage_90_min,coverage_90_max,coverage_90_abs_error_n,coverage_90_abs_error_mean,coverage_90_abs_error_std,coverage_90_abs_error_min,coverage_90_abs_error_max,coverage_curve_mae_n,coverage_curve_mae_mean,coverage_curve_mae_std,coverage_curve_mae_min,coverage_curve_mae_max,epochs_trained_n,epochs_trained_mean,epochs_trained_std,epochs_trained_min,epochs_trained_max,heldout_ppc_rmse_mean_n,heldout_ppc_rmse_mean_mean,heldout_ppc_rmse_mean_std,heldout_ppc_rmse_mean_min,heldout_ppc_rmse_mean_max,heldout_ppc_rmse_std_n,heldout_ppc_rmse_std_mean,heldout_ppc_rmse_std_std,heldout_ppc_rmse_std_min,heldout_ppc_rmse_std_max,heldout_ppc_w2_mean_n,heldout_ppc_w2_mean_mean,heldout_ppc_w2_mean_std,heldout_ppc_w2_mean_min,heldout_ppc_w2_mean_max,heldout_ppc_w2_std_n,heldout_ppc_w2_std_mean,heldout_ppc_w2_std_std,heldout_ppc_w2_std_min,heldout_ppc_w2_std_max,l2_error_mean_n,l2_error_mean_mean,l2_error_mean_std,l2_error_mean_min,l2_error_mean_max,m_bias_mean_norm_n,m_bias_mean_norm_mean,m_bias_mean_norm_std,m_bias_mean_norm_min,m_bias_mean_norm_max,m_bias_mean_phys_n,m_bias_mean_phys_mean,m_bias_mean_phys_std,m_bias_mean_phys_min,m_bias_mean_phys_max,m_bias_std_norm_n,m_bias_std_norm_mean,m_bias_std_norm_std,m_bias_std_norm_min,m_bias_std_norm_max,m_bias_std_phys_n,m_bias_std_phys_mean,m_bias_std_phys_std,m_bias_std_phys_min,m_bias_std_phys_max,m_coverage_50_norm_n,m_coverage_50_norm_mean,m_coverage_50_norm_std,m_coverage_50_norm_min,m_coverage_50_norm_max,m_coverage_50_phys_n,m_coverage_50_phys_mean,m_coverage_50_phys_std,m_coverage_50_phys_min,m_coverage_50_phys_max,m_coverage_90_norm_n,m_coverage_90_norm_mean,m_coverage_90_norm_std,m_coverage_90_norm_min,m_coverage_90_norm_max,m_coverage_90_phys_n,m_coverage_90_phys_mean,m_coverage_90_phys_std,m_coverage_90_phys_min,m_coverage_90_phys_max,m_mae_mean_norm_n,m_mae_mean_norm_mean,m_mae_mean_norm_std,m_mae_mean_norm_min,m_mae_mean_norm_max,m_mae_mean_phys_n,m_mae_mean_phys_mean,m_mae_mean_phys_std,m_mae_mean_phys_min,m_mae_mean_phys_max,m_mae_std_norm_n,m_mae_std_norm_mean,m_mae_std_norm_std,m_mae_std_norm_min,m_mae_std_norm_max,m_mae_std_phys_n,m_mae_std_phys_mean,m_mae_std_phys_std,m_mae_std_phys_min,m_mae_std_phys_max,m_rmse_norm_n,m_rmse_norm_mean,m_rmse_norm_std,m_rmse_norm_min,m_rmse_norm_max,m_rmse_phys_n,m_rmse_phys_mean,m_rmse_phys_std,m_rmse_phys_min,m_rmse_phys_max,m_w1_mean_norm_n,m_w1_mean_norm_mean,m_w1_mean_norm_std,m_w1_mean_norm_min,m_w1_mean_norm_max,m_w1_mean_phys_n,m_w1_mean_phys_mean,m_w1_mean_phys_std,m_w1_mean_phys_min,m_w1_mean_phys_max,m_w1_std_norm_n,m_w1_std_norm_mean,m_w1_std_norm_std,m_w1_std_norm_min,m_w1_std_norm_max,m_w1_std_phys_n,m_w1_std_phys_mean,m_w1_std_phys_std,m_w1_std_phys_min,m_w1_std_phys_max,mu_bias_mean_norm_n,mu_bias_mean_norm_mean,mu_bias_mean_norm_std,mu_bias_mean_norm_min,mu_bias_mean_norm_max,mu_bias_mean_phys_n,mu_bias_mean_phys_mean,mu_bias_mean_phys_std,mu_bias_mean_phys_min,mu_bias_mean_phys_max,mu_bias_std_norm_n,mu_bias_std_norm_mean,mu_bias_std_norm_std,mu_bias_std_norm_min,mu_bias_std_norm_max,mu_bias_std_phys_n,mu_bias_std_phys_mean,mu_bias_std_phys_std,mu_bias_std_phys_min,mu_bias_std_phys_max,mu_coverage_50_norm_n,mu_coverage_50_norm_mean,mu_coverage_50_norm_std,mu_coverage_50_norm_min,mu_coverage_50_norm_max,mu_coverage_50_phys_n,mu_coverage_50_phys_mean,mu_coverage_50_phys_std,mu_coverage_50_phys_min,mu_coverage_50_phys_max,mu_coverage_90_norm_n,mu_coverage_90_norm_mean,mu_coverage_90_norm_std,mu_coverage_90_norm_min,mu_coverage_90_norm_max,mu_coverage_90_phys_n,mu_coverage_90_phys_mean,mu_coverage_90_phys_std,mu_coverage_90_phys_min,mu_coverage_90_phys_max,mu_mae_mean_norm_n,mu_mae_mean_norm_mean,mu_mae_mean_norm_std,mu_mae_mean_norm_min,mu_mae_mean_norm_max,mu_mae_mean_phys_n,mu_mae_mean_phys_mean,mu_mae_mean_phys_std,mu_mae_mean_phys_min,mu_mae_mean_phys_max,mu_mae_std_norm_n,mu_mae_std_norm_mean,mu_mae_std_norm_std,mu_mae_std_norm_min,mu_mae_std_norm_max,mu_mae_std_phys_n,mu_mae_std_phys_mean,mu_mae_std_phys_std,mu_mae_std_phys_min,mu_mae_std_phys_max,mu_rmse_norm_n,mu_rmse_norm_mean,mu_rmse_norm_std,mu_rmse_norm_min,mu_rmse_norm_max,mu_rmse_phys_n,mu_rmse_phys_mean,mu_rmse_phys_std,mu_rmse_phys_min,mu_rmse_phys_max,mu_w1_mean_norm_n,mu_w1_mean_norm_mean,mu_w1_mean_norm_std,mu_w1_mean_norm_min,mu_w1_mean_norm_max,mu_w1_mean_phys_n,mu_w1_mean_phys_mean,mu_w1_mean_phys_std,mu_w1_mean_phys_min,mu_w1_mean_phys_max,mu_w1_std_norm_n,mu_w1_std_norm_mean,mu_w1_std_norm_std,mu_w1_std_norm_min,mu_w1_std_norm_max,mu_w1_std_phys_n,mu_w1_std_phys_mean,mu_w1_std_phys_std,mu_w1_std_phys_min,mu_w1_std_phys_max,num_inner_epochs_n,num_inner_epochs_mean,num_inner_epochs_std,num_inner_epochs_min,num_inner_epochs_max,num_outer_epochs_n,num_outer_epochs_mean,num_outer_epochs_std,num_outer_epochs_min,num_outer_epochs_max,num_train_steps_n,num_train_steps_mean,num_train_steps_std,num_train_steps_min,num_train_steps_max,one_step_rmse_n,one_step_rmse_mean,one_step_rmse_std,one_step_rmse_min,one_step_rmse_max,optimizer_examples_seen_n,optimizer_examples_seen_mean,optimizer_examples_seen_std,optimizer_examples_seen_min,optimizer_examples_seen_max,sampling_time_mean_s_n,sampling_time_mean_s_mean,sampling_time_mean_s_std,sampling_time_mean_s_min,sampling_time_mean_s_max,swd_posterior_vs_true_n,swd_posterior_vs_true_mean,swd_posterior_vs_true_std,swd_posterior_vs_true_min,swd_posterior_vs_true_max,train_time_s_n,train_time_s_mean,train_time_s_std,train_time_s_min,train_time_s_max,training_batch_size_n,training_batch_size_mean,training_batch_size_std,training_batch_size_min,training_batch_size_max,w2_mean_n,w2_mean_mean,w2_mean_std,w2_mean_min,w2_mean_max
fnpe,mu,1000,5,20000000,20000000,20000000,5,0.8376999999999999,0.1863374298893751,0.5965,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0.0,5,0.5,0.0,0.5,0.5,5,0.027999999999999997,0.0466476151587624,0.0,0.12,5,0.8720000000000001,0.046647615158762396,0.78,0.9,5,0.49410526315789466,0.010049186513568531,0.47421052631578936,0.4999999999999999,5,100.0,0.0,100.0,100.0,5,1.7113584349155424,0.8476046940855056,1.2847532963752746,3.406560927629471,5,4.377845172749683,1.3001897151245034,3.7265059308982598,6.978224240923646,5,66.6337966308594,4.602600397517935,64.22031944274903,75.83698860168457,5,103.63233230144442,0.9598139036084608,103.05943657389447,105.54937901961499,5,0.43560626804828645,0.19606367385320303,0.23587335646152496,0.7086236476898193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.059553879839553,1.986759795734153,-1.3594537798311561,4.25221325814724,5,0.3432079943814873,0.3309088448167231,-0.22611798026412724,0.7086236470937729,5,0.5914184729890433,0.09712927214092237,0.4613894481791091,0.6925264968865842,5,0.09849205468787245,0.01615663009339893,0.07688971912844395,0.11537830234217458,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.027999999999999997,0.0466476151587624,0.0,0.12,5,0.027999999999999997,0.0466476151587624,0.0,0.12,5,2.615065564124955,1.1760059541683012,1.4181046415958554,4.25221325814724,5,0.4356062664183974,0.19606364709858012,0.23587337992042304,0.7086236470937729,5,0.5621025572557355,0.10329269975260233,0.4613894481791091,0.6925264968865842,5,0.09361593761461284,0.017216146080917833,0.07688971912844395,0.11537830234217458,5,2.6932878095545667,1.1377114530986538,1.497909428522433,4.277171707525217,5,0.4486325191890662,0.18969179013332949,0.2491473126073352,0.712782927775442,5,2.616467133553995,1.1749833108568435,1.4183728721890594,4.25221325814724,5,0.4358396708741784,0.195893405543865,0.2359179947659373,0.7086236470937729,5,0.5600624458118592,0.1012092616281439,0.4613894481791091,0.6925217609286893,5,0.09327620865434307,0.016869655271994285,0.07688971912844395,0.11537751330776706,5,50.0,0.0,50.0,50.0,5,100.0,0.0,100.0,100.0,5,3130000.0,0.0,3130000.0,3130000.0,5,1.6627606868743896,0.06967380760495567,1.6103312969207764,1.7902435064315796,5,3130000000.0,0.0,3130000000.0,3130000000.0,5,6.8174646978378295,1.4831130960061567,3.853124244213104,7.657526347637177,5,0.4344745874404907,0.197226130842756,0.2302149534225464,0.7086236476898193,5,5335.103562641144,2092.356985510919,1891.0023934841156,6979.032225847244,5,1000.0,0.0,1000.0,1000.0,5,0.44258989989757536,0.19143672861721375,0.23711515963077545,0.7086236476898193
fnpe,mu,2000,5,20000000,20000000,20000000,5,0.9010999999999999,0.08754482026685276,0.7708333333333334,0.9896666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.08199999999999999,0.09537295214053092,0.01,0.27,5,0.418,0.09537295214053092,0.22999999999999998,0.49,5,0.16399999999999998,0.17408044117591157,0.02,0.5,5,0.736,0.17408044117591157,0.4,0.88,5,0.41968421052631577,0.09210532330825102,0.23789473684210524,0.48736842105263156,5,100.0,0.0,100.0,100.0,5,1.0625436284542085,0.21761684063746292,0.9189562439918518,1.4931597769260407,5,1.1137901263008474,1.22508748525474,0.46701615221449355,3.5632922362468413,5,64.2361328125,2.507935261211707,61.21462982177734,68.3376815032959,5,19.187382037969535,5.502930368178751,13.225307734180477,29.180233232034166,5,0.25312354117631913,0.15491063719472573,0.11506444960832596,0.5505832433700562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.6747569888777827,1.5136933725124366,-1.190511694638431,3.1884220271576167,5,0.11245260839223858,0.2520882803995416,-0.19801783910095694,0.5311569617584347,5,0.9959923049347303,0.26275316175660574,0.7121311459621456,1.3899902460945714,5,0.16588540702549265,0.04380465715211887,0.11867537036973078,0.23155748951186267,5,0.08199999999999999,0.09537295214053092,0.01,0.27,5,0.08199999999999999,0.09537295214053092,0.01,0.27,5,0.16399999999999998,0.17408044117591157,0.02,0.5,5,0.16399999999999998,0.17408044117591157,0.02,0.5,5,1.5198700483011855,0.9298428168676657,0.6904631668403745,3.3050342033211115,5,0.2531235567909479,0.1549106589739384,0.1150644409313798,0.5505833015009761,5,0.7593510409250224,0.23744027537976395,0.5025180232433492,1.0839081245103388,5,0.12647340501784668,0.03957950300592209,0.08374372030558917,0.18056748622543595,5,1.7281307084521298,0.9061836293127998,0.8539694072082689,3.4782334463779074,5,0.28781350894813984,0.15097778170380957,0.1423124599515859,0.5794364408401389,5,1.534291087641845,0.9224105259464946,0.6942514031365513,3.3069998302925354,5,0.2555258809024096,0.15367340047695072,0.11569574359804392,0.55091075386554,5,0.7451392328499958,0.23182925664012216,0.4980294225545055,1.0781172611591046,5,0.12410626942101477,0.038644043035437996,0.08299570318851825,0.1796027905328701,5,50.0,0.0,50.0,50.0,5,100.0,0.0,100.0,100.0,5,3130000.0,0.0,3130000.0,3130000.0,5,1.5573249578475952,0.041525690987919646,1.490445852279663,1.6196484565734863,5,3130000000.0,0.0,3130000000.0,3130000000.0,5,9.901847061157227,2.9689807131746426,4.382762582302093,13.306680862903596,5,0.2264270156621933,0.16180533791420923,0.0810735896229744,0.5336981415748596,5,4177.769947385788,1639.6911328927454,2029.92156124115,6974.83393073082,5,1000.0,0.0,1000.0,1000.0,5,0.26009429544210433,0.15228530834127366,0.117644764482975,0.5523887276649475
fnpe,mu,3000,5,20000000,20000000,20000000,5,0.8925666666666666,0.08065348377128201,0.7909999999999999,0.9861666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.05600000000000001,0.06916646586316234,0.0,0.19,5,0.44400000000000006,0.06916646586316233,0.31,0.5,5,0.12999999999999998,0.18676188047886003,0.0,0.5,5,0.77,0.18676188047886005,0.4,0.9,5,0.43842105263157893,0.08257624697875864,0.2757894736842106,0.4999999999999999,5,100.0,0.0,100.0,100.0,5,2.499575464963913,0.8459606739475436,1.9116155624389648,4.15363543510437,5,2.0719584768993906,0.4591107484147351,1.7937007841932715,2.9878374956414255,5,93.50647473144531,13.589308703180762,82.74328079223633,118.77490600585938,5,45.14212276039113,5.247481148167492,39.634836530968954,53.9730065814405,5,0.28361773788928984,0.21032936773815486,0.08986946940422058,0.6926314830780029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0539427069300138,1.786309818605239,-1.1618470822736622,4.156249233358289,5,0.1756899704746902,0.29759026814688855,-0.19325005369186404,0.6926314170867204,5,0.7398171901314894,0.04727758329169779,0.6924707250981348,0.8132064696982607,5,0.123213693927431,0.007920478308840313,0.11535820760237013,0.13548417671356508,5,0.05600000000000001,0.06916646586316234,0.0,0.19,5,0.05600000000000001,0.06916646586316234,0.0,0.19,5,0.12999999999999998,0.18676188047886003,0.0,0.5,5,0.12999999999999998,0.18676188047886003,0.0,0.5,5,1.7025992855577268,1.261827532514635,0.5396309812186635,4.156249233358289,5,0.2836177169533074,0.21032934680157742,0.08986945817917585,0.6926314170867204,5,0.5910482869906188,0.10426656071916769,0.47951805354196236,0.7777518572782431,5,0.09844152003558823,0.017409922639582992,0.07985832882760158,0.12961094139390464,5,1.8257969913513392,1.2319610337201419,0.7218996880202192,4.228392796476117,5,0.3041351474053694,0.20536088693257104,0.12022425793722322,0.7046540116004255,5,1.7129312004041395,1.2544801097813838,0.5750480587726808,4.156249233358289,5,0.285338422318846,0.2091063045816246,0.09576777371615172,0.6926314170867204,5,0.5792596662349078,0.11040975033174463,0.4514408505271558,0.7777518572782431,5,0.09647822722869884,0.018430808507681203,0.07518238669327167,0.12961094139390464,5,50.0,0.0,50.0,50.0,5,100.0,0.0,100.0,100.0,5,3130000.0,0.0,3130000.0,3130000.0,5,1.5690093994140626,0.06470143037826234,1.4785106182098389,1.6625288724899292,5,3130000000.0,0.0,3130000000.0,3130000000.0,5,15.538136117458345,4.953403311790137,6.066933188438416,18.89823398590088,5,0.26181285455822945,0.22608534353062973,0.023298028856515884,0.6926314234733582,5,5386.570904493332,2079.9125188591693,1908.8092577457428,7027.801522731781,5,1000.0,0.0,1000.0,1000.0,5,0.2885177880525589,0.2071371057915276,0.10359936952590942,0.692639946937561
fnpe,mu,1000,5,40000000,40000000,40000000,5,0.8911333333333333,0.1313119864208054,0.6471666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.06200000000000001,0.06823488843692793,0.0,0.15,5,0.438,0.06823488843692793,0.35,0.5,5,0.13599999999999998,0.1552546295606028,0.0,0.35,5,0.764,0.15525462956060276,0.55,0.9,5,0.4338947368421052,0.07426284083635551,0.3336842105263158,0.4999999999999999,5,100.0,0.0,100.0,100.0,5,2.030165838003158,0.9163317955134657,1.2804583954811095,3.2385797369480134,5,4.9586532295736045,1.509260494465397,3.727527599739483,6.932432358152174,5,65.95128427886962,3.930438133530032,63.492587928771975,73.79250038146972,5,89.9599604442861,27.55958160949686,34.86879435565388,105.43275791015682,5,0.24959375858306884,0.14768288682299935,0.0693574845790863,0.507732093334198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.2521248807728208,1.6947480521657534,-1.7455629520237446,3.046253750693798,5,0.042134948102533785,0.28232227244486324,-0.29056726423054935,0.5077320799142122,5,0.633934341183804,0.14008888974683556,0.47612738402302535,0.804514172608554,5,0.10557531722111016,0.023302686780423475,0.07925640202603068,0.13388399787328775,5,0.06200000000000001,0.06823488843692793,0.0,0.15,5,0.06200000000000001,0.06823488843692793,0.0,0.15,5,0.13599999999999998,0.1552546295606028,0.0,0.35,5,0.13599999999999998,0.1552546295606028,0.0,0.35,5,1.4984997053577447,0.8859821658128593,0.41623985491096976,3.046253750693798,5,0.2495937546649575,0.1476828822034919,0.069357482470572,0.5077320799142122,5,0.5597733818108326,0.11586007814316504,0.43030011163719345,0.7558239118945058,5,0.0932265229532098,0.019285267484080403,0.07170032376282216,0.1258907582101816,5,1.6354475114165816,0.8261640268059847,0.598676709828674,3.090223082194377,5,0.27240203359957754,0.13772259901110645,0.09975668800811914,0.515060635935504,5,1.5075844690507565,0.8788973113890518,0.4321338198691606,3.046253750693798,5,0.2511071090200544,0.1465035060313658,0.07200587215572596,0.5077320799142123,5,0.5509135601192624,0.10861580442609452,0.41872931987445255,0.725708229958776,5,0.09175073128662628,0.018076933334006836,0.06977229856430092,0.12087466133029275,5,50.0,0.0,50.0,50.0,5,100.0,0.0,100.0,100.0,5,6255000.0,0.0,6255000.0,6255000.0,5,1.6110069036483765,0.08574435252117243,1.4967595338821411,1.7339643239974976,5,6255000000.0,0.0,6255000000.0,6255000000.0,5,6.08706041765213,1.8183455014065217,3.8477903723716738,7.637029912471771,5,0.24178885966539382,0.15549855236497234,0.04168187826871872,0.5077320337295532,5,9021.642861652374,4265.375275020831,4375.07036113739,13918.696512937546,5,1000.0,0.0,1000.0,1000.0,5,0.25460533797740936,0.14417861728662384,0.07653333246707916,0.507983922958374
fnpe,mu,2000,5,40000000,40000000,40000000,5,0.9225333333333333,0.07139525349925037,0.8331666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.044,0.054258639865002144,0.0,0.12,5,0.45599999999999996,0.054258639865002144,0.38,0.5,5,0.13399999999999998,0.1665653025092561,0.0,0.38,5,0.766,0.1665653025092561,0.52,0.9,5,0.44536842105263147,0.06690995313295953,0.3631578947368421,0.4999999999999999,5,100.0,0.0,100.0,100.0,5,1.4186116273403169,0.5888273982762813,0.8800225579738616,2.13712193608284,5,1.7674048794947126,1.4673095443434272,0.4331862978327785,3.556287322564689,5,73.28709899902344,14.979831306701717,59.06556831359863,91.55610610961914,5,19.155147560714873,7.964344949799236,8.528485620153267,28.160109714395627,5,0.21455196440219879,0.09079886839223819,0.07983401417732239,0.289481520652771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-0.382559686756173,1.2505353165461714,-1.6978599939465522,1.6733801931229542,5,-0.06376990474060178,0.20821344876840528,-0.2826266071617603,0.2784771711051464,5,0.7387022131694072,0.12539251039331464,0.5589721547154711,0.8753590184998842,5,0.12302825053777981,0.02087083463046231,0.09304678403449972,0.14580064159322556,5,0.044,0.054258639865002144,0.0,0.12,5,0.044,0.054258639865002144,0.0,0.12,5,0.13399999999999998,0.1665653025092561,0.0,0.38,5,0.13399999999999998,0.1665653025092561,0.0,0.38,5,1.2883615971724158,0.5454072885875648,0.479113319140685,1.736810026577115,5,0.214551960811764,0.09079886536061876,0.07983400305062534,0.28948150988519195,5,0.5511564825190968,0.10235501711402037,0.4325808993441568,0.741899259852541,5,0.09178724199607528,0.017003162500635178,0.0720803687164843,0.12346387713452715,5,1.4155079399276143,0.5176214884123477,0.6455043044437452,1.8852742674997511,5,0.23572771221262503,0.08615932254967773,0.1075595072385123,0.3137397265409718,5,1.2995067225813473,0.5337070133694529,0.4924923696451011,1.736810026577115,5,0.21640848470225932,0.08884977513290827,0.08206333596855402,0.28948150988519195,5,0.5421802583982326,0.10759273413147147,0.42120430520793045,0.7418992598525409,5,0.09029199950196995,0.01787615583790824,0.07018470238517165,0.12346387713452717,5,50.0,0.0,50.0,50.0,5,100.0,0.0,100.0,100.0,5,6255000.0,0.0,6255000.0,6255000.0,5,1.5631201267242432,0.10045543790049866,1.4394335746765137,1.6874258518218994,5,6255000000.0,0.0,6255000000.0,6255000000.0,5,8.013299810409546,2.916141654914542,4.429553470611572,10.591361112594605,5,0.19254745543003082,0.11070063930142539,0.037667520344257355,0.28465309739112854,5,7006.2419243812565,2137.6438182026222,4366.225015878677,9017.718527317047,5,1000.0,0.0,1000.0,1000.0,5,0.219537416100502,0.08589993337645845,0.08640731871128082,0.28948256373405457
fnpe,mu,3000,5,40000000,40000000,40000000,5,0.9404,0.07188081184232072,0.8098333333333333,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.004,0.004898979485566356,0.0,0.01,5,0.496,0.004898979485566361,0.49,0.5,5,0.019999999999999997,0.01414213562373095,0.0,0.04,5,0.8799999999999999,0.014142135623730963,0.86,0.9,5,0.49147368421052634,0.007333753030884349,0.4810526315789473,0.4999999999999999,5,100.0,0.0,100.0,100.0,5,4.041552583456039,1.852622055562915,1.9595081031322479,6.31307279586792,5,2.5619387722293103,0.9837170004102654,1.6567210896120217,4.13967273995159,5,125.45987126159666,36.636474669159014,83.28087768554687,168.04763900756836,5,52.36748719105018,10.631006841773841,41.81965079863042,65.96946585891072,5,0.2885833203792572,0.08530096437073043,0.2064516842365265,0.44723889231681824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-0.12799453268771882,1.759850787216581,-1.6976370137155055,2.605145961977841,5,-0.021371861566305182,0.29309705431317556,-0.2825894899219275,0.4339156189739704,5,0.7400806161359678,0.20416934199457992,0.5589307205552666,1.1154205796011973,5,0.12325783290592145,0.03400143047444531,0.09303988690469173,0.18578552602821524,5,0.004,0.004898979485566356,0.0,0.01,5,0.004,0.004898979485566356,0.0,0.01,5,0.019999999999999997,0.01414213562373095,0.0,0.04,5,0.019999999999999997,0.01414213562373095,0.0,0.04,5,1.7327312247132707,0.5121128092990889,1.2386537844493986,2.685136218579413,5,0.2885833186852932,0.08530095347355915,0.206451697807014,0.44723887337148194,5,0.6446143300084295,0.15072216578422876,0.520500955057192,0.906086110852811,5,0.10735559684815352,0.025088278125519243,0.08664284761733484,0.15091857478969278,5,1.8536044778531882,0.5167323020075978,1.3521088955501013,2.833892826591599,5,0.3087128703229533,0.08606738091638379,0.2253617438430033,0.4720159171798601,5,1.733414137889092,0.5119436467140339,1.2397565602257847,2.6858552747118485,5,0.28869705124199385,0.08527277590606284,0.20663550231009722,0.447358640101552,5,0.6431663889058596,0.15020075612961648,0.520500955057192,0.9041881209658876,5,0.10711443805479166,0.025001469243513038,0.08664284761733484,0.15060244362782202,5,50.0,0.0,50.0,50.0,5,100.0,0.0,100.0,100.0,5,6255000.0,0.0,6255000.0,6255000.0,5,1.5926182985305786,0.10834626026050982,1.430370807647705,1.7253459692001343,5,6255000000.0,0.0,6255000000.0,6255000000.0,5,16.32195207118988,1.5518308336439173,14.87914312362671,18.321882305145262,5,0.2829714983701706,0.08312967804136695,0.1968628168106079,0.433920294046402,5,8261.543459939956,201.8797872342998,8009.450744152069,8507.1517868042,5,1000.0,0.0,1000.0,1000.0,5,0.2898757576942444,0.08583906573086716,0.20746906101703644,0.4501950144767761
