,Steer_Angle,Acc_Body_X,Acc_Body_Y,Acc_Body_Z,Tire_Rate_FL,Tire_Rate_FR,Tire_Rate_RL,Tire_Rate_RR,Rate_Body_X,Rate_Body_Y,Rate_Body_Z,Engine_Torque,Gear_Transmission,Break_Pressure,RCS1,RCS2,Rain,Temp,INS_Vel_Hor_X_POI1,INS_Vel_Hor_Y_POI1,INS_Vel_Hor_Z_POI1,GNSS_Lat_Abs,GNSS_Long_Abs,GNSS_Height,INS_Height_POI1,INS_Lat_Abs_POI1,INS_Long_Abs_POI1,INS_Roll,INS_Pitch,INS_Yaw,GNSS_Vel_Frame_X,GNSS_Vel_Frame_Y,GNSS_Vel_Frame_Z,INS_Vel_Body_X,INS_Vel_Body_Y,INS_Vel_Body_Z
0 days 00:00:00.100000,0.010023850433751218,0.14126400000000003,1.342008,10.426068,77.40960633290543,77.40960633290543,77.40960633290543,77.40960633290543,0.06021385919380437,-0.03438298626428829,0.058468529941810045,58.0,2.39,0.0,1,1,25.0,4,0.085,23.655,0.075,52.6497178,9.7466504,34.660000000000004,33.68,52.6496998,9.7466409,-0.026703537555513242,-0.02111848394913139,4.193328060841576,-11.795,-20.51,-0.105,23.65131,0.0736344,0.42665553
0 days 00:00:00.110000,0.009905922781589438,-0.11772,1.3812480000000003,10.237716,77.91105049208386,77.91105049208386,77.91105049208386,77.91105049208386,0.052185344634630454,-0.0317649923862968,0.06073745796940267,58.0,2.39,0.0,1,1,25.5,4,0.085,23.655,0.07,52.6497178,9.7466504,34.660000000000004,33.68,52.6496979,9.746639199999999,-0.026179938779914945,-0.020943951023931952,4.193851659617174,-11.795,-20.51,-0.105,23.65128,0.073834985,0.42748758
0 days 00:00:00.120000,0.009905922781589438,-0.251136,0.7180920000000001,10.555560000000002,77.63024176294394,77.63024176294394,77.63024176294394,77.63024176294394,0.04066617157146788,-0.025132741228718346,0.05899212871740834,57.0,2.39,0.0,1,1,26.0,4,0.085,23.655,0.065,52.649708499999996,9.746641499999999,34.77,33.68,52.6496961,9.7466375,-0.025830872929516076,-0.020594885173533087,4.194549791317972,-11.69,-20.525000000000002,-0.155,23.651323,0.07406832,0.42420593
0 days 00:00:00.130000,0.009787995129427659,-0.60822,1.6127640000000003,10.363284,77.63024176294394,77.63024176294394,77.63024176294394,77.63024176294394,0.03508111796508603,-0.040491638646268445,0.05899212871740834,57.0,2.39,0.0,1,1,26.5,4,0.09,23.650000000000002,0.06,52.649708499999996,9.746641499999999,34.77,33.68,52.6496943,9.7466358,-0.02548180707911721,-0.020245819323134222,4.195073390093571,-11.69,-20.525000000000002,-0.155,23.646368,0.07930033,0.4209503
0 days 00:00:00.140000,0.00967006747726588,0.12164400000000002,0.9339120000000001,10.794924000000002,77.57675438596492,77.57675438596492,77.57675438596492,77.57675438596492,0.04852015320544236,-0.0291469985083053,0.058468529941810045,57.0,2.39,0.0,1,1,27.0,4,0.085,23.655,0.05,52.649708499999996,9.746641499999999,34.77,33.68,52.6496924,9.7466341,-0.02495820830351891,-0.019896753472735357,4.195771521794368,-11.69,-20.525000000000002,-0.155,23.651314,0.07447629,0.42262676
0 days 00:00:00.150000,0.00967006747726588,-0.14126400000000003,0.90252,10.355436000000001,77.46309370988446,77.46309370988446,77.46309370988446,77.46309370988446,0.05759586531581287,-0.030194196059501903,0.05689773361501515,57.0,2.39,0.0,1,1,27.5,4,0.085,23.655,0.045,52.649708499999996,9.746641499999999,34.77,33.68,52.6496906,9.7466324,-0.024260076602721184,-0.019722220547535925,4.196295120569967,-11.69,-20.525000000000002,-0.155,23.651287,0.074750185,0.42344552
0 days 00:00:00.160000,0.00967006747726588,-0.16088400000000003,0.80442,10.076832000000001,77.57675438596492,77.57675438596492,77.57675438596492,77.57675438596492,0.058468529941810045,-0.024434609527920613,0.054279739737023644,57.0,2.39,0.0,1,1,28.0,4,0.08,23.655,0.045,52.649708499999996,9.746641499999999,34.77,33.67,52.6496887,9.746630699999999,-0.023736477827122883,-0.019547687622336492,4.196818719345565,-11.69,-20.525000000000002,-0.155,23.651361,0.07007127,0.4191609
0 days 00:00:00.170000,0.009552139825104099,-0.20012400000000002,1.5735240000000001,9.861012,77.21571459135643,77.21571459135643,77.21571459135643,77.21571459135643,0.048171087355043496,-0.01937315469713706,0.055326937288220246,57.0,2.39,0.0,1,1,28.5,4,0.09,23.655,0.045,52.649699399999996,9.746631599999999,34.45,33.67,52.6496869,9.746629,-0.023212879051524585,-0.019198621771937627,4.197342318121163,-11.645,-20.575,-0.2,23.651505,0.08047967,0.41110253
0 days 00:00:00.180000,0.009434212172942321,-0.29430000000000006,1.7422560000000002,9.668736,77.21571459135643,77.21571459135643,77.21571459135643,77.21571459135643,0.031241393610698498,-0.013439035240356337,0.05794493116621175,56.0,2.39,0.0,1,1,29.0,4,0.095,23.650000000000002,0.05,52.649699399999996,9.746631599999999,34.45,33.67,52.6496851,9.7466273,-0.022863813201125717,-0.019198621771937627,4.198040449821961,-11.645,-20.575,-0.2,23.6466,0.08573834,0.406095
0 days 00:00:00.190000,0.009198356868618765,-0.1962,1.0320120000000002,10.739988,77.34943303380402,77.34943303380402,77.34943303380402,77.34943303380402,0.02775073510670984,-0.0031415926535897933,0.05707226654021458,56.0,2.39,0.0,1,1,29.5,4,0.095,23.650000000000002,0.04,52.649699399999996,9.746631599999999,34.45,33.67,52.6496832,9.7466256,-0.022689280275926284,-0.019198621771937627,4.198564048597559,-11.645,-20.575,-0.2,23.64641,0.08558238,0.41607562
0 days 00:00:00.200000,0.009080429216456985,-0.6867000000000001,0.875052,11.155932,77.76396020539153,77.76396020539153,77.76396020539153,77.76396020539153,0.03647738136668148,-0.013962634015954637,0.05689773361501515,56.0,2.39,0.0,1,1,30.0,4,0.09,23.650000000000002,0.025,52.649699399999996,9.746631599999999,34.45,33.67,52.6496814,9.7466238,-0.02234021442552742,-0.019024088846738195,4.199087647373157,-11.645,-20.575,-0.2,23.646194,0.08048605,0.42680153
0 days 00:00:00.210000,0.008962501564295206,-0.066708,1.0830240000000002,11.034288,78.14505776636713,78.14505776636713,78.14505776636713,78.14505776636713,0.04014257279586959,-0.01658062789394613,0.05515240436302082,56.0,2.39,0.0,1,1,30.0,4,0.09,23.650000000000002,0.015,52.649699399999996,9.746631599999999,34.45,33.67,52.6496795,9.7466221,-0.02181661564992912,-0.01884955592153876,4.199611246148756,-11.645,-20.575,-0.2,23.646082,0.08058142,0.4326291
0 days 00:00:00.220000,0.008962501564295206,-0.32569200000000004,0.992772,10.320120000000001,77.87762088147197,77.87762088147197,77.87762088147197,77.87762088147197,0.04206243497306335,-0.031415926535897934,0.053407075111026485,56.0,2.39,0.0,1,1,30.0,4,0.09,23.650000000000002,0.01,52.649690199999995,9.7466229,34.44,33.67,52.6496777,9.746620499999999,-0.021467549799530253,-0.018500490071139894,4.200134844924355,-11.585,-20.625,-0.095,23.646137,0.08080231,0.4293467
0 days 00:00:00.230000,0.008844573912133426,0.27075600000000005,0.9456840000000001,9.915948000000002,77.65029952931107,77.65029952931107,77.65029952931107,77.65029952931107,0.039968039870670144,-0.02495820830351891,0.04991641660703782,56.0,2.39,0.0,1,1,30.0,4,0.09,23.655,0.01,52.649690199999995,9.7466229,34.44,33.67,52.6496758,9.7466188,-0.020943951023931952,-0.01832595714594046,4.200658443699952,-11.585,-20.625,-0.095,23.651213,0.08111161,0.42526984
0 days 00:00:00.240000,0.00860871860780987,-0.30999600000000005,1.5617520000000003,9.723672,77.14885537013264,77.14885537013264,77.14885537013264,77.14885537013264,0.027925268031909273,-0.010995574287564275,0.05131268000863328,56.0,2.39,0.0,1,1,30.0,4,0.095,23.650000000000002,0.015,52.649690199999995,9.7466229,34.44,33.67,52.649674,9.7466171,-0.02076941809873252,-0.01815142422074103,4.201182042475551,-11.585,-20.625,-0.095,23.646376,0.08637619,0.41614372
0 days 00:00:00.250000,0.00837286330348631,-0.827964,1.263528,9.692280000000002,76.97502139495079,76.97502139495079,76.97502139495079,76.97502139495079,0.03804817769347638,-0.028274333882308142,0.051487212933832724,56.0,2.39,0.0,1,1,30.0,4,0.1,23.645,0.015,52.649690199999995,9.7466229,34.44,33.67,52.6496721,9.7466154,-0.020420352248333655,-0.017976891295541596,4.201705641251149,-11.585,-20.625,-0.095,23.641449,0.091606505,0.41199955
0 days 00:00:00.260000,0.008254935651324532,0.3531600000000001,1.0869480000000002,10.390752000000003,77.31600342319211,77.31600342319211,77.31600342319211,77.31600342319211,0.051487212933832724,-0.007679448708775049,0.05235987755982988,56.0,2.39,0.0,1,1,30.0,4,0.1,23.650000000000002,0.01,52.649690199999995,9.7466229,34.44,33.67,52.6496703,9.7466137,-0.019896753472735357,-0.017976891295541596,4.202229240026748,-11.585,-20.625,-0.095,23.646357,0.09172097,0.41703954
0 days 00:00:00.270000,0.008137007999162752,-0.10594800000000001,0.8554320000000001,11.030364,77.68372913992297,77.68372913992297,77.68372913992297,77.68372913992297,0.056025068989017976,0.0041887902047863905,0.05096361415823442,56.0,2.39,0.0,1,1,30.0,4,0.105,23.650000000000002,-0.005,52.6496809,9.7466144,34.44,33.67,52.6496685,9.746611999999999,-0.01937315469713706,-0.017976891295541596,4.202752838802345,-11.495000000000001,-20.675,-0.02,23.646088,0.09664785,0.43208313
0 days 00:00:00.280000,0.008019080347000974,-1.047708,0.8554320000000001,9.711900000000002,77.91105049208386,77.91105049208386,77.91105049208386,77.91105049208386,0.04642575810304917,-0.030194196059501903,0.0497418836818384,56.0,2.39,0.0,1,1,30.0,4,0.1,23.64,-0.0,52.6496809,9.7466144,34.44,33.67,52.649666599999996,9.7466103,-0.01884955592153876,-0.017627825445142728,4.203276437577944,-11.495000000000001,-20.675,-0.02,23.636326,0.09212809,0.41851103
0 days 00:00:00.290000,0.007901152694839195,0.46695600000000004,0.80442,10.178856000000001,77.87762088147197,77.87762088147197,77.87762088147197,77.87762088147197,0.03316125578789226,-0.016057029118347832,0.046076692252650306,56.0,2.39,0.0,1,1,30.0,4,0.1,23.650000000000002,-0.005,52.6496809,9.7466144,34.44,33.67,52.6496648,9.7466086,-0.018500490071139894,-0.017453292519943295,4.203800036353542,-11.495000000000001,-20.675,-0.02,23.64631,0.09225477,0.4195271
0 days 00:00:00.300000,0.007665297390515637,-0.7337880000000001,1.0791000000000002,10.088604,77.54332477535301,77.54332477535301,77.54332477535301,77.54332477535301,0.027052603405912107,-0.028623399732707003,0.0466002910282486,56.0,2.39,0.0,1,1,30.0,4,0.1,23.64,-0.01,52.6496809,9.7466144,34.44,33.67,52.649662899999996,9.7466069,-0.01815142422074103,-0.017278759594743863,4.204149102203941,-11.495000000000001,-20.675,-0.02,23.636297,0.09238852,0.42019415
0 days 00:00:00.310000,0.007547369738353857,-0.3413880000000001,1.283148,9.656964,77.32937526743689,77.32937526743689,77.32937526743689,77.32937526743689,0.03298672286269283,-0.04206243497306335,0.04852015320544236,56.0,2.39,0.0,1,1,30.0,4,0.105,23.64,-0.005,52.6496809,9.7466144,34.44,33.67,52.649660999999995,9.7466052,-0.01780235837034216,-0.016755160819145562,4.20467270097954,-11.495000000000001,-20.675,-0.02,23.636597,0.0978437,0.40287834
0 days 00:00:00.320000,0.007429442086192079,0.9064440000000001,0.9692280000000001,11.544408,77.21571459135643,77.21571459135643,77.21571459135643,77.21571459135643,0.04031710572106901,0.011344640137963142,0.046774823953448036,56.0,2.39,0.0,1,1,30.0,4,0.1,23.655,-0.025,52.6496717,9.746606,34.39,33.67,52.649659199999995,9.7466036,-0.017453292519943295,-0.01710422666954443,4.205196299755137,-11.5,-20.7,0.065,23.651114,0.09248762,0.43125695
0 days 00:00:00.330000,0.0073115144340302985,-1.377324,0.714168,10.857708,77.27588789045785,77.27588789045785,77.27588789045785,77.27588789045785,0.039095375244672985,-0.024085543677521748,0.04520402762665313,56.0,2.39,0.0,1,1,30.0,4,0.1,23.645,-0.035,52.6496717,9.746606,34.39,33.67,52.649657399999995,9.7466019,-0.016929693744344994,-0.016755160819145562,4.205719898530736,-11.5,-20.7,0.065,23.641096,0.09268675,0.43278342
0 days 00:00:00.340000,0.0071935867818685205,-0.37670400000000004,0.9064440000000001,9.547092000000001,77.61018399657681,77.61018399657681,77.61018399657681,77.61018399657681,0.032463124087094536,-0.0317649923862968,0.04520402762665313,56.0,2.39,0.0,1,1,30.0,4,0.1,23.64,-0.035,52.6496717,9.746606,34.39,33.67,52.649655499999994,9.7466002,-0.016580627893946133,-0.0164060949687467,4.206068964381135,-11.5,-20.7,0.065,23.636244,0.092976,0.42441782
0 days 00:00:00.350000,0.007075659129706741,0.39632400000000007,0.9535320000000002,10.143540000000002,77.78401797175866,77.78401797175866,77.78401797175866,77.78401797175866,0.026878070480712675,-0.003490658503988659,0.045029494701453704,56.0,2.39,0.0,1,1,30.0,4,0.1,23.650000000000002,-0.035,52.6496717,9.746606,34.39,33.67,52.6496536,9.7465985,-0.0164060949687467,-0.0164060949687467,4.206592563156733,-11.5,-20.7,0.065,23.646242,0.093047366,0.42456564
0 days 00:00:00.360000,0.006957731477544963,-0.769104,1.114416,10.237716,77.76396020539153,77.76396020539153,77.76396020539153,77.76396020539153,0.02617993877991494,-0.02234021442552742,0.0466002910282486,56.0,2.39,0.0,1,1,30.0,4,0.1,23.64,-0.04,52.6496717,9.746606,34.39,33.67,52.6496518,9.746596799999999,-0.016057029118347832,-0.016231562043547264,4.207116161932332,-11.5,-20.7,0.065,23.636236,0.09318417,0.42524302
0 days 00:00:00.370000,0.006839803825383184,0.1962,0.9064440000000001,10.26126,77.54332477535301,77.54332477535301,77.54332477535301,77.54332477535301,0.02181661564992912,-0.014137166941154071,0.04485496177625426,56.0,2.39,0.0,1,1,30.0,4,0.095,23.650000000000002,-0.045,52.649662,9.7465979,34.29,33.67,52.649649999999994,9.7465952,-0.0158824961931484,-0.016231562043547264,4.2074652277827305,-11.44,-20.715,0.04,23.646154,0.08817704,0.43030834
0 days 00:00:00.380000,0.006603948521059624,-0.07063200000000001,1.024164,10.229868,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,0.016231562043547268,-0.004537856055185257,0.04415683007545654,56.0,2.39,0.0,1,1,30.0,4,0.1,23.650000000000002,-0.05,52.649662,9.7465979,34.29,33.67,52.6496481,9.7465935,-0.015707963267948967,-0.016057029118347832,4.207988826558328,-11.44,-20.715,0.04,23.646147,0.093237825,0.4312437
0 days 00:00:00.390000,0.0064860208688978455,-0.42771600000000004,0.8240400000000001,9.633420000000001,77.31600342319211,77.31600342319211,77.31600342319211,77.31600342319211,0.00942477796076938,-0.020594885173533087,0.04310963252425994,56.0,2.39,0.0,1,1,30.0,4,0.1,23.645,-0.045,52.649662,9.7465979,34.29,33.67,52.6496462,9.7465918,-0.015533430342749533,-0.0158824961931484,4.208337892408728,-11.44,-20.715,0.04,23.641302,0.09345608,0.4220227
0 days 00:00:00.400000,0.006368093216736067,-0.039240000000000004,0.9849240000000001,10.080756000000001,77.38286264441591,77.38286264441591,77.38286264441591,77.38286264441591,0.007504915783575617,-0.005759586531581288,0.041887902047863905,56.0,2.39,0.0,1,1,30.0,4,0.1,23.645,-0.05,52.649662,9.7465979,34.29,33.67,52.6496444,9.7465902,-0.015533430342749533,-0.0158824961931484,4.208861491184326,-11.44,-20.715,0.04,23.641224,0.093378425,0.42702147
0 days 00:00:00.410000,0.006368093216736067,-0.7769520000000001,1.071252,9.715824000000001,77.46309370988446,77.46309370988446,77.46309370988446,77.46309370988446,0.010995574287564275,-0.018500490071139894,0.04136430327226561,56.0,2.39,0.0,1,1,30.0,4,0.1,23.64,-0.05,52.649662,9.7465979,34.29,33.67,52.6496425,9.7465885,-0.0153588974175501,-0.015707963267948967,4.209210557034725,-11.44,-20.715,0.04,23.636297,0.09351753,0.42280096
0 days 00:00:00.420000,0.006132237912412509,0.062784,0.7416360000000001,9.888480000000001,77.61018399657681,77.61018399657681,77.61018399657681,77.61018399657681,0.009250245035569947,-0.008726646259971648,0.039095375244672985,55.0,2.39,0.0,1,1,30.0,4,0.1,23.64,-0.05,52.6496491,9.7465922,33.49,33.660000000000004,52.6496406,9.746586899999999,-0.015184364492350668,-0.015533430342749533,4.2095596228851235,-11.34,-20.73,0.045,23.636372,0.09365396,0.41865975
0 days 00:00:00.430000,0.006014310260250731,-0.1962,0.965304,10.637964,77.54332477535301,77.54332477535301,77.54332477535301,77.54332477535301,0.004363323129985824,0.0019198621771937623,0.03682644721708035,55.0,2.39,0.0,1,1,30.0,4,0.105,23.64,-0.055,52.6496491,9.7465922,33.49,33.660000000000004,52.6496388,9.7465852,-0.015184364492350668,-0.015707963267948967,4.210083221660722,-11.34,-20.73,0.045,23.636219,0.09851483,0.42785937
0 days 00:00:00.440000,0.005896382608088951,-0.714168,0.894672,9.978732,77.61018399657681,77.61018399657681,77.61018399657681,77.61018399657681,-0.0027925268031909274,-0.022689280275926284,0.03630284844148206,55.0,2.39,0.0,1,1,30.0,4,0.105,23.635,-0.06,52.6496491,9.7465922,33.49,33.660000000000004,52.6496369,9.7465835,-0.015184364492350668,-0.0153588974175501,4.210432287511121,-11.34,-20.73,0.045,23.63129,0.09856536,0.42453176
0 days 00:00:00.450000,0.005896382608088951,0.580752,1.0634040000000002,9.923796000000001,77.42966409927257,77.42966409927257,77.42966409927257,77.42966409927257,-0.006806784082777885,-0.002617993877991494,0.03647738136668148,55.0,2.39,0.0,1,1,30.0,4,0.11,23.645,-0.06,52.6496491,9.7465922,33.49,33.660000000000004,52.649634999999996,9.746581899999999,-0.0153588974175501,-0.0153588974175501,4.2107813533615195,-11.34,-20.73,0.045,23.64129,0.10348832,0.4247793
0 days 00:00:00.460000,0.005896382608088951,-0.10202400000000002,1.071252,10.072908000000002,77.5165810868635,77.5165810868635,77.5165810868635,77.5165810868635,-0.011693705988362009,0.012566370614359173,0.03665191429188092,54.0,2.39,0.0,1,1,30.0,4,0.115,23.645,-0.06,52.6496491,9.7465922,33.49,33.660000000000004,52.6496332,9.7465802,-0.0153588974175501,-0.015533430342749533,4.211130419211918,-11.34,-20.73,0.045,23.641214,0.108424366,0.42898178
0 days 00:00:00.470000,0.005778454955927172,-0.8161920000000001,0.6435360000000001,9.762912000000002,77.48315147625159,77.48315147625159,77.48315147625159,77.48315147625159,-0.014137166941154071,-0.012042771838760874,0.03490658503988659,54.0,2.39,0.0,1,1,30.0,4,0.11,23.635,-0.06,52.649639799999996,9.7465839,33.49,33.65,52.649631299999996,9.7465786,-0.015533430342749533,-0.0153588974175501,4.211479485062317,-11.285,-20.75,0.035,23.63129,0.10341657,0.4246438
0 days 00:00:00.480000,0.005778454955927172,0.015696,0.8711280000000001,9.696204000000002,77.5165810868635,77.5165810868635,77.5165810868635,77.5165810868635,-0.01658062789394613,-0.00034906585039886593,0.030717794835100197,54.0,2.39,0.0,1,1,30.0,4,0.115,23.635,-0.06,52.649639799999996,9.7465839,33.49,33.65,52.649629399999995,9.746576899999999,-0.015707963267948967,-0.0153588974175501,4.211828550912716,-11.285,-20.75,0.035,23.63129,0.108341835,0.42474037
0 days 00:00:00.490000,0.005660527303765393,-0.41594400000000004,0.8711280000000001,9.649116000000001,77.31600342319211,77.31600342319211,77.31600342319211,77.31600342319211,-0.01884955592153876,0.0010471975511965976,0.02809980095710871,54.0,2.39,0.0,1,1,30.0,4,0.12,23.635,-0.055,52.649639799999996,9.7465839,33.49,33.65,52.649627599999995,9.7465753,-0.0158824961931484,-0.0153588974175501,4.212003083837915,-11.285,-20.75,0.035,23.631367,0.11334647,0.4198399
0 days 00:00:00.500000,0.005660527303765393,-0.41594400000000004,0.992772,9.099756000000001,77.35611895592639,77.35611895592639,77.35611895592639,77.35611895592639,-0.01902408884673819,-0.014486232791552938,0.029321531433504733,54.0,2.39,0.0,1,1,30.0,4,0.12,23.63,-0.05,52.649639799999996,9.7465839,33.49,33.65,52.649625699999994,9.7465736,-0.016057029118347832,-0.015184364492350668,4.212352149688314,-11.285,-20.75,0.035,23.626516,0.1134209,0.410661
0 days 00:00:00.510000,0.005660527303765393,0.7534080000000001,0.9810000000000001,10.198476000000001,77.40960633290543,77.40960633290543,77.40960633290543,77.40960633290543,-0.018500490071139894,0.02583087292951608,0.027925268031909273,54.0,2.39,0.0,1,1,30.0,4,0.125,23.64,-0.055,52.649639799999996,9.7465839,33.49,33.65,52.6496238,9.746571999999999,-0.016231562043547264,-0.015533430342749533,4.212526682613515,-11.285,-20.75,0.035,23.636293,0.11813105,0.42416212
0 days 00:00:00.520000,0.005660527303765393,-1.15758,0.835812,9.645192000000002,77.57675438596492,77.57675438596492,77.57675438596492,77.57675438596492,-0.015009831567151233,-0.0010471975511965976,0.030019663134302467,54.0,2.39,0.0,1,1,30.0,4,0.135,23.625,-0.05,52.6496298,9.7465753,33.64,33.64,52.649622,9.7465704,-0.0164060949687467,-0.0153588974175501,4.2128757484639126,-11.195,-20.795,-0.02,23.621445,0.12820914,0.414993
0 days 00:00:00.530000,0.005660527303765393,0.298224,0.737712,9.307728000000001,77.54332477535301,77.54332477535301,77.54332477535301,77.54332477535301,-0.017278759594743863,0.0041887902047863905,0.0291469985083053,54.0,2.39,0.0,1,1,30.0,4,0.135,23.63,-0.045,52.6496298,9.7465753,33.64,33.65,52.6496201,9.7465687,-0.016580627893946133,-0.0153588974175501,4.213224814314311,-11.195,-20.795,-0.02,23.626522,0.12821834,0.41009337
0 days 00:00:00.540000,0.005660527303765393,0.317844,0.8083440000000001,10.598724,77.63024176294394,77.63024176294394,77.63024176294394,77.63024176294394,-0.02076941809873252,0.03769911184307752,0.02809980095710871,54.0,2.39,0.0,1,1,30.0,4,0.14,23.635,-0.05,52.6496298,9.7465753,33.64,33.65,52.6496182,9.746566999999999,-0.016755160819145562,-0.015707963267948967,4.213399347239511,-11.195,-20.795,-0.02,23.631298,0.1329228,0.42352277
0 days 00:00:00.550000,0.005660527303765393,-1.5813720000000002,0.49050000000000005,9.429372,77.48315147625159,77.48315147625159,77.48315147625159,77.48315147625159,-0.016231562043547268,-0.016406094968746697,0.026529004630313806,54.0,2.39,0.0,1,1,30.0,4,0.14,23.62,-0.045,52.6496298,9.7465753,33.64,33.65,52.6496164,9.7465654,-0.016929693744344994,-0.015707963267948967,4.21374841308991,-11.195,-20.795,-0.02,23.616379,0.1329375,0.41831174
