,Steer_Angle,Acc_Body_X,Acc_Body_Y,Acc_Body_Z,Tire_Rate_FL,Tire_Rate_FR,Tire_Rate_RL,Tire_Rate_RR,Rate_Body_X,Rate_Body_Y,Rate_Body_Z,Engine_Torque,Gear_Transmission,Break_Pressure,RCS1,RCS2,Rain,Temp,INS_Vel_Hor_X_POI1,INS_Vel_Hor_Y_POI1,INS_Vel_Hor_Z_POI1,GNSS_Lat_Abs,GNSS_Long_Abs,GNSS_Height,INS_Height_POI1,INS_Lat_Abs_POI1,INS_Long_Abs_POI1,INS_Roll,INS_Pitch,INS_Yaw,GNSS_Vel_Frame_X,GNSS_Vel_Frame_Y,GNSS_Vel_Frame_Z,INS_Vel_Body_X,INS_Vel_Body_Y,INS_Vel_Body_Z
0 days 00:00:27.650000,0.000825493565132453,0.03531600000000001,0.027468000000000003,9.625572000000002,54.269629867351306,54.269629867351306,54.269629867351306,54.269629867351306,0.004537856055185257,0.009250245035569947,0.010122909661567111,47.0,3.79,0.0,2,2,100.0,4,0.065,16.8,0.025,52.6466199,9.744066499999999,33.76,32.72,52.646611799999995,9.7440657,-0.010995574287564275,-0.015184364492350668,4.240277417720224,-7.55,-15.030000000000001,-0.165,16.798443,0.062466145,0.23079117
0 days 00:00:27.660000,0.000825493565132453,0.12164400000000002,0.07848000000000001,9.994428000000003,54.269629867351306,54.269629867351306,54.269629867351306,54.269629867351306,0.006806784082777885,0.023561944901923447,0.010471975511965976,47.0,3.79,0.0,2,2,100.0,4,0.065,16.805,0.025,52.6466199,9.744066499999999,33.76,32.72,52.646610499999994,9.7440646,-0.010821041362364843,-0.0153588974175501,4.240277417720224,-7.55,-15.030000000000001,-0.165,16.803402,0.062473867,0.23378882
0 days 00:00:27.670000,0.000825493565132453,-0.737712,-0.14126400000000003,9.896328000000002,54.24288617886179,54.24288617886179,54.24288617886179,54.24288617886179,0.010297442586766544,0.009250245035569947,0.00942477796076938,47.0,3.79,0.0,2,2,100.0,4,0.06,16.795,0.025,52.6466199,9.744066499999999,33.76,32.72,52.6466091,9.7440635,-0.010821041362364843,-0.015533430342749533,4.240451950645423,-7.55,-15.030000000000001,-0.165,16.793364,0.05744411,0.23651193
0 days 00:00:27.680000,0.000825493565132453,-0.090252,-0.07848000000000001,9.476460000000001,54.18271287976038,54.18271287976038,54.18271287976038,54.18271287976038,0.014835298641951801,0.00034906585039886593,0.008552113334772213,44.0,3.79,0.0,2,2,100.0,4,0.055,16.785,0.035,52.646613099999996,9.7440611,33.78,32.72,52.6466078,9.7440623,-0.01064650843716541,-0.0153588974175501,4.240451950645423,-7.605,-14.945,-0.095,16.783558,0.05262496,0.22336602
0 days 00:00:27.690000,0.000825493565132453,0.37670400000000004,0.03531600000000001,10.049364,54.035622593068034,54.035622593068034,54.035622593068034,54.035622593068034,0.014835298641951801,0.02600540585471551,0.008028514559173916,44.0,3.79,0.0,2,2,100.0,4,0.055,16.79,0.035,52.646613099999996,9.7440611,33.78,32.72,52.646606399999996,9.744061199999999,-0.010471975511965976,-0.015707963267948967,4.240626483570622,-7.605,-14.945,-0.095,16.788479,0.05260177,0.22929361
0 days 00:00:27.700000,0.000825493565132453,-0.7651800000000001,0.10987200000000001,9.554940000000002,54.10916773641421,54.10916773641421,54.10916773641421,54.10916773641421,0.011693705988362009,0.0008726646259971648,0.007853981633974483,44.0,3.79,0.0,2,2,100.0,4,0.055,16.785,0.035,52.646613099999996,9.7440611,33.78,32.72,52.646605099999995,9.7440601,-0.010297442586766544,-0.015707963267948967,4.240626483570622,-7.605,-14.945,-0.095,16.783478,0.0526426,0.22920588
0 days 00:00:27.710000,0.000825493565132453,0.16088400000000003,-0.054936000000000006,9.978732,54.035622593068034,54.035622593068034,54.035622593068034,54.035622593068034,0.007504915783575617,0.013962634015954637,0.006806784082777885,43.0,3.79,0.0,2,2,100.0,4,0.055,16.79,0.035,52.646613099999996,9.7440611,33.78,32.72,52.6466037,9.744059,-0.010297442586766544,-0.015707963267948967,4.240801016495822,-7.605,-14.945,-0.095,16.788479,0.05264179,0.22928444
0 days 00:00:27.720000,0.000825493565132453,-0.34531200000000006,0.11379600000000001,10.324044,54.122539580658966,54.122539580658966,54.122539580658966,54.122539580658966,0.0024434609527920616,0.011693705988362009,0.007155849933176751,43.0,3.79,0.0,2,2,100.0,4,0.055,16.785,0.03,52.646613099999996,9.7440611,33.78,32.72,52.6466024,9.7440579,-0.010122909661567111,-0.0158824961931484,4.240801016495822,-7.605,-14.945,-0.095,16.78336,0.052602343,0.23712488
0 days 00:00:27.730000,0.000825493565132453,-0.521892,0.07063200000000001,9.758988,54.22282841249465,54.22282841249465,54.22282841249465,54.22282841249465,0.00034906585039886593,-0.012217304763960306,0.008028514559173916,43.0,3.79,0.0,2,2,100.0,4,0.055,16.79,0.03,52.646606299999995,9.744055399999999,33.78,32.72,52.646601,9.7440567,-0.010122909661567111,-0.0158824961931484,4.240975549421021,-7.605,-15.01,-0.07,16.78836,0.05260154,0.2372043
0 days 00:00:27.740000,0.000825493565132453,0.49442400000000003,0.08240400000000002,10.002276000000002,54.28968763371844,54.28968763371844,54.28968763371844,54.28968763371844,-0.00017453292519943296,0.01117010721276371,0.009075712110370514,43.0,3.79,0.0,2,2,100.0,4,0.055,16.795,0.03,52.646606299999995,9.744055399999999,33.78,32.72,52.646599699999996,9.7440556,-0.010122909661567111,-0.016057029118347832,4.240975549421021,-7.605,-15.01,-0.07,16.793318,0.052571066,0.24021454
0 days 00:00:27.750000,0.000825493565132453,-0.49050000000000005,0.04316400000000001,9.857088000000003,54.30974540008558,54.30974540008558,54.30974540008558,54.30974540008558,-0.0008726646259971648,0.004363323129985824,0.00942477796076938,43.0,3.79,0.0,2,2,100.0,4,0.055,16.795,0.03,52.646606299999995,9.744055399999999,33.78,32.72,52.6465983,9.744054499999999,-0.010122909661567111,-0.016057029118347832,4.241150082346221,-7.605,-15.01,-0.07,16.793318,0.052571066,0.24021454
0 days 00:00:27.760000,0.000825493565132453,-0.302148,0.18835200000000002,9.484308,54.269629867351306,54.269629867351306,54.269629867351306,54.269629867351306,0.0008726646259971648,-0.0038397243543875246,0.009250245035569947,43.0,3.79,0.0,2,2,100.0,4,0.055,16.79,0.035,52.646606299999995,9.744055399999999,33.78,32.72,52.646597,9.7440534,-0.010122909661567111,-0.016057029118347832,4.241150082346221,-7.605,-15.01,-0.07,16.788399,0.052622482,0.23513518
0 days 00:00:27.770000,0.000825493565132453,0.306072,-0.10594800000000001,9.939492000000001,54.142597347026104,54.142597347026104,54.142597347026104,54.142597347026104,-0.0017453292519943296,0.01658062789394613,0.008203047484373348,42.0,3.79,0.0,2,2,100.0,4,0.055,16.795,0.03,52.646606299999995,9.744055399999999,33.78,32.72,52.6465956,9.744052199999999,-0.010122909661567111,-0.016231562043547264,4.24132461527142,-7.605,-15.01,-0.07,16.793274,0.052541394,0.24314536
