,Steer_Angle,Acc_Body_X,Acc_Body_Y,Acc_Body_Z,Tire_Rate_FL,Tire_Rate_FR,Tire_Rate_RL,Tire_Rate_RR,Rate_Body_X,Rate_Body_Y,Rate_Body_Z,Engine_Torque,Gear_Transmission,Break_Pressure,RCS1,RCS2,Rain,Temp,INS_Vel_Hor_X_POI1,INS_Vel_Hor_Y_POI1,INS_Vel_Hor_Z_POI1,GNSS_Lat_Abs,GNSS_Long_Abs,GNSS_Height,INS_Height_POI1,INS_Lat_Abs_POI1,INS_Long_Abs_POI1,INS_Roll,INS_Pitch,INS_Yaw,GNSS_Vel_Frame_X,GNSS_Vel_Frame_Y,GNSS_Vel_Frame_Z,INS_Vel_Body_X,INS_Vel_Body_Y,INS_Vel_Body_Z
0 days 00:00:00,0.0010613488694560112,0.23544,-0.074556,10.045440000000001,76.76775780915703,76.76775780915703,76.76775780915703,76.76775780915703,0.004537856055185257,0.0010471975511965976,0.009250245035569947,75.0,2.39,0.0,1,1,100.0,4,0.105,23.455000000000002,-0.335,52.649525,9.746676299999999,31.66,31.45,52.6495087,9.7466662,-0.027401669256310976,-0.0006981317007977319,4.239753818944626,-10.52,-20.865000000000002,0.25,23.45476,0.09533354,0.3541195
0 days 00:00:00.010000,0.0010613488694560112,-0.6827760000000002,-0.251136,10.327968,76.80787334189132,76.80787334189132,76.80787334189132,76.80787334189132,0.012217304763960306,0.008726646259971648,0.009599310885968814,75.0,2.39,0.0,1,1,100.0,4,0.115,23.445,-0.34500000000000003,52.6495156,9.746668399999999,31.68,31.44,52.6495069,9.746664599999999,-0.027401669256310976,-0.0006981317007977319,4.239753818944626,-10.535,-20.94,0.38,23.444754,0.105055995,0.36438274
0 days 00:00:00.020000,0.0010613488694560112,-0.517968,-0.21974400000000002,9.864936,76.76775780915703,76.76775780915703,76.76775780915703,76.76775780915703,0.017453292519943295,0.00034906585039886593,0.009773843811168246,75.0,2.39,0.0,1,1,100.0,4,0.11,23.44,-0.34500000000000003,52.6495156,9.746668399999999,31.68,31.45,52.649505,9.7466631,-0.027227136331111543,-0.0006981317007977319,4.239928351869825,-10.535,-20.94,0.38,23.439754,0.100121535,0.36422482
0 days 00:00:00.030000,0.0011792765216177901,0.7259400000000001,-0.223668,10.171008,76.89479032948223,76.89479032948223,76.89479032948223,76.89479032948223,0.017627825445142728,0.025132741228718346,0.008552113334772213,75.0,2.39,0.0,1,1,100.0,4,0.11,23.445,-0.34500000000000003,52.6495156,9.746668399999999,31.68,31.45,52.6495031,9.7466615,-0.027052603405912107,-0.0010471975511965976,4.240102884795024,-10.535,-20.94,0.38,23.444626,0.099963635,0.37239155
0 days 00:00:00.040000,0.0011792765216177901,-0.125568,-0.10594800000000001,9.81,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,0.023038346126325153,0.01832595714594046,0.008552113334772213,75.0,2.39,0.0,1,1,100.0,4,0.11,23.445,-0.34500000000000003,52.6495156,9.746668399999999,31.68,31.46,52.649501199999996,9.74666,-0.026878070480712675,-0.0012217304763960308,4.240102884795024,-10.535,-20.94,0.38,23.44456,0.09991867,0.37646446
0 days 00:00:00.050000,0.0011792765216177901,0.24328800000000003,-0.090252,9.401904,77.02850877192982,77.02850877192982,77.02850877192982,77.02850877192982,0.025132741228718346,0.031415926535897934,0.009599310885968814,75.0,2.39,0.0,1,1,100.0,4,0.11,23.45,-0.34500000000000003,52.6495156,9.746668399999999,31.68,31.46,52.649499399999996,9.7466584,-0.02652900463031381,-0.0013962634015954637,4.240277417720224,-10.535,-20.94,0.38,23.449495,0.09994136,0.380527
0 days 00:00:00.060000,0.0011792765216177901,-0.05101200000000001,-0.23936400000000002,9.92772,76.95496362858366,76.95496362858366,76.95496362858366,76.95496362858366,0.0291469985083053,0.05619960191421742,0.009948376736367679,75.0,2.39,0.0,1,1,100.0,4,0.11,23.45,-0.35000000000000003,52.649505999999995,9.7466607,31.68,31.46,52.649497499999995,9.7466569,-0.026354471705114377,-0.0020943951023931952,4.240277417720224,-10.6,-20.96,0.44,23.449217,0.09944461,0.4018728
0 days 00:00:00.070000,0.0011792765216177901,-0.8475840000000001,-0.15696000000000002,9.009504,76.86136071887034,76.86136071887034,76.86136071887034,76.86136071887034,0.031939525311496235,0.032812189937493394,0.010995574287564275,75.0,2.39,0.0,1,1,100.0,4,0.105,23.44,-0.34,52.649505999999995,9.7466607,31.68,31.46,52.649495599999995,9.746655299999999,-0.02600540585471551,-0.0024434609527920616,4.240451950645423,-10.6,-20.96,0.44,23.439098,0.09463439,0.3998696
0 days 00:00:00.080000,0.0011792765216177901,0.6592320000000002,-0.090252,8.503308,76.66746897732135,76.66746897732135,76.66746897732135,76.66746897732135,0.032114058236695664,0.048869219055841226,0.010995574287564275,75.0,2.39,0.0,1,1,100.0,4,0.105,23.445,-0.325,52.649505999999995,9.7466607,31.68,31.46,52.6494937,9.7466537,-0.025656340004316644,-0.0027925268031909274,4.240451950645423,-10.6,-20.96,0.44,23.444,0.09494852,0.39303455
0 days 00:00:00.090000,0.0012972041737795694,0.517968,0.08240400000000002,8.958492000000001,76.48694908001711,76.48694908001711,76.48694908001711,76.48694908001711,0.030019663134302467,0.07958701389094143,0.010122909661567111,75.0,2.39,0.0,1,1,100.0,4,0.105,23.455000000000002,-0.32,52.649505999999995,9.7466607,31.68,31.470000000000002,52.6494918,9.7466522,-0.02548180707911721,-0.003665191429188092,4.240626483570622,-10.6,-20.96,0.44,23.453669,0.094622314,0.4085082
0 days 00:00:00.100000,0.0012972041737795694,-0.8985960000000001,-0.015696,8.130528000000002,76.48026315789473,76.48026315789473,76.48026315789473,76.48026315789473,0.031241393610698498,0.054279739737023644,0.011693705988362009,75.0,2.39,0.0,1,1,100.0,4,0.105,23.445,-0.3,52.649505999999995,9.7466607,31.68,31.470000000000002,52.64949,9.746650599999999,-0.025132741228718343,-0.0041887902047863905,4.240626483570622,-10.6,-20.96,0.44,23.443537,0.09495995,0.4007162
0 days 00:00:00.110000,0.0012972041737795694,0.506196,0.011772000000000001,8.346348,76.59392383397518,76.59392383397518,76.59392383397518,76.59392383397518,0.032463124087094536,0.0778416846389471,0.012042771838760874,75.0,2.39,0.0,1,1,100.0,4,0.105,23.45,-0.29,52.649496799999994,9.7466524,31.75,31.470000000000002,52.6494881,9.746649099999999,-0.024783675378319478,-0.005061454830783556,4.240801016495822,-10.63,-20.975,0.43,23.44823,0.09484003,0.4111634
0 days 00:00:00.120000,0.0012972041737795694,-0.125568,-0.07063200000000001,8.770140000000001,76.89479032948223,76.89479032948223,76.89479032948223,76.89479032948223,0.0317649923862968,0.08883725892651137,0.012566370614359173,75.0,2.39,0.0,1,1,100.0,4,0.105,23.45,-0.28,52.649496799999994,9.7466524,31.75,31.470000000000002,52.6494862,9.7466475,-0.024434609527920616,-0.005934119456780721,4.240975549421021,-10.63,-20.975,0.43,23.447927,0.09472792,0.4215896
0 days 00:00:00.130000,0.0012972041737795694,-0.737712,-0.10202400000000002,7.887240000000001,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,0.028972465583105875,0.05445427266222308,0.013788101090755204,75.0,2.39,0.0,1,1,100.0,4,0.1,23.445,-0.26,52.649496799999994,9.7466524,31.75,31.470000000000002,52.6494843,9.746646,-0.02408554367752175,-0.006457718232379019,4.240975549421021,-10.63,-20.975,0.43,23.442833,0.09006329,0.4136837
0 days 00:00:00.140000,0.0012972041737795694,0.9103680000000001,-0.062784,8.27964,76.95496362858366,76.95496362858366,76.95496362858366,76.95496362858366,0.026529004630313806,0.08307767239493008,0.012740903539558606,75.0,2.39,0.0,1,1,100.0,4,0.1,23.455000000000002,-0.245,52.649496799999994,9.7466524,31.75,31.48,52.6494824,9.7466444,-0.023911010752322315,-0.007330382858376184,4.241150082346221,-10.63,-20.975,0.43,23.452572,0.090003245,0.41919768
0 days 00:00:00.150000,0.0012972041737795694,-0.251136,-0.07063200000000001,8.212932,76.72764227642276,76.72764227642276,76.72764227642276,76.72764227642276,0.024609142453120045,0.08552113334772216,0.011868238913561443,75.0,2.39,0.0,1,1,100.0,4,0.1,23.45,-0.23,52.649496799999994,9.7466524,31.75,31.48,52.6494806,9.7466428,-0.023736477827122883,-0.00820304748437335,4.241150082346221,-10.63,-20.975,0.43,23.447327,0.08994764,0.42460603
0 days 00:00:00.160000,0.0012972041737795694,-0.722016,-0.10594800000000001,7.133832000000001,76.60060975609755,76.60060975609755,76.60060975609755,76.60060975609755,0.0291469985083053,0.056025068989017976,0.012566370614359173,75.0,2.39,0.0,1,1,100.0,4,0.095,23.445,-0.20500000000000002,52.649487099999995,9.746643899999999,31.82,31.48,52.649478699999996,9.7466413,-0.023212879051524585,-0.008726646259971648,4.24132461527142,-10.65,-20.990000000000002,0.32,23.442318,0.08546759,0.4116805
0 days 00:00:00.170000,0.0012972041737795694,0.9692280000000001,-0.0981,7.384968000000001,76.54043645699615,76.54043645699615,76.54043645699615,76.54043645699615,0.030019663134302467,0.09250245035569946,0.01117010721276371,75.0,2.39,0.0,1,1,100.0,4,0.09,23.455000000000002,-0.185,52.649487099999995,9.746643899999999,31.82,31.48,52.649476799999995,9.7466397,-0.02303834612632515,-0.009599310885968814,4.24149914819662,-10.65,-20.990000000000002,0.32,23.452143,0.08052801,0.4121043
0 days 00:00:00.180000,0.0012972041737795694,-0.463032,0.023544000000000002,7.765596000000001,76.54043645699615,76.54043645699615,76.54043645699615,76.54043645699615,0.032463124087094536,0.09529497715889039,0.010297442586766544,75.0,2.39,0.0,1,1,100.0,4,0.09,23.45,-0.165,52.649487099999995,9.746643899999999,31.82,31.48,52.649474899999994,9.7466382,-0.022689280275926284,-0.01064650843716541,4.24149914819662,-10.65,-20.990000000000002,0.32,23.446915,0.08056961,0.4165817
0 days 00:00:00.190000,0.0012972041737795694,-0.6867000000000001,-0.015696,7.176996000000001,76.6206675224647,76.6206675224647,76.6206675224647,76.6206675224647,0.035255650890285456,0.06492624817418907,0.009773843811168246,75.0,2.39,0.0,1,1,100.0,4,0.09,23.445,-0.135,52.649487099999995,9.746643899999999,31.82,31.48,52.649473,9.7466366,-0.02234021442552742,-0.01117010721276371,4.241673681121819,-10.65,-20.990000000000002,0.32,23.442028,0.08111214,0.39878076
0 days 00:00:00.200000,0.0012972041737795694,1.0555560000000002,0.10987200000000001,7.879392000000001,76.82793110825845,76.82793110825845,76.82793110825845,76.82793110825845,0.033859387488689996,0.10122909661567112,0.008377580409572781,75.0,2.39,0.0,1,1,100.0,4,0.095,23.455000000000002,-0.115,52.649487099999995,9.746643899999999,31.82,31.48,52.6494712,9.746635099999999,-0.02199114857512855,-0.012217304763960308,4.241673681121819,-10.65,-20.990000000000002,0.32,23.451843,0.08614738,0.40353307
0 days 00:00:00.210000,0.0012972041737795694,-0.5532840000000001,0.027468000000000003,7.832304000000001,76.86136071887034,76.86136071887034,76.86136071887034,76.86136071887034,0.0317649923862968,0.08918632477691024,0.008552113334772213,75.0,2.39,0.0,1,1,100.0,4,0.09,23.46,-0.1,52.6494777,9.7466359,31.830000000000002,31.48,52.6494693,9.7466335,-0.021642082724729686,-0.013264502315156905,4.241673681121819,-10.685,-21.045,0.245,23.45661,0.08108111,0.41301864
0 days 00:00:00.220000,0.0012972041737795694,-0.447336,0.066708,7.157376,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,0.0291469985083053,0.06318091892219473,0.00942477796076938,75.0,2.39,0.0,1,1,100.0,4,0.09,23.455000000000002,-0.075,52.6494777,9.7466359,31.830000000000002,31.48,52.6494674,9.746632,-0.02129301687433082,-0.013962634015954637,4.241848214047018,-10.685,-21.045,0.245,23.451668,0.08141033,0.40430063
0 days 00:00:00.230000,0.0012972041737795694,0.7416360000000001,0.047088000000000005,7.836228000000001,76.78112965340179,76.78112965340179,76.78112965340179,76.78112965340179,0.026354471705114374,0.09599310885968812,0.008203047484373348,75.0,2.39,0.0,1,1,100.0,4,0.09,23.465,-0.055,52.6494777,9.7466359,31.830000000000002,31.48,52.6494655,9.746630399999999,-0.02111848394913139,-0.014835298641951801,4.241848214047018,-10.685,-21.045,0.245,23.461601,0.08146789,0.4049021
0 days 00:00:00.240000,0.0012972041737795694,-0.7416360000000001,0.05101200000000001,7.39674,76.70758451005563,76.70758451005563,76.70758451005563,76.70758451005563,0.024609142453120045,0.0762708883121522,0.007679448708775049,75.0,2.39,0.0,1,1,100.0,4,0.09,23.455000000000002,-0.03,52.6494777,9.7466359,31.830000000000002,31.48,52.6494636,9.7466288,-0.02076941809873252,-0.015533430342749533,4.242022746972218,-10.685,-21.045,0.245,23.451704,0.081791416,0.3961024
0 days 00:00:00.250000,0.0012972041737795694,-0.04316400000000001,0.027468000000000003,6.800292000000001,76.59392383397518,76.59392383397518,76.59392383397518,76.59392383397518,0.022165681500327987,0.0661479786505851,0.006981317007977318,75.0,2.39,0.0,1,1,100.0,4,0.09,23.46,-0.0,52.6494777,9.7466359,31.830000000000002,31.48,52.6494618,9.7466273,-0.020594885173533087,-0.016231562043547264,4.242022746972218,-10.685,-21.045,0.245,23.45691,0.08213944,0.38254836
0 days 00:00:00.260000,0.0012972041737795694,0.5846760000000001,0.10987200000000001,7.522308000000001,76.56049422336329,76.56049422336329,76.56049422336329,76.56049422336329,0.01658062789394613,0.09721483933608417,0.005759586531581288,75.0,2.39,0.0,1,1,100.0,4,0.09,23.47,0.015,52.649468299999995,9.746628099999999,31.830000000000002,31.48,52.6494599,9.7466257,-0.020420352248333655,-0.017278759594743863,4.242022746972218,-10.63,-21.01,0.115,23.466755,0.08200735,0.3922708
0 days 00:00:00.270000,0.0012972041737795694,-1.02024,0.27468000000000004,7.39674,76.70758451005563,76.70758451005563,76.70758451005563,76.70758451005563,0.013962634015954637,0.06544984694978735,0.006283185307179587,75.0,2.39,0.0,1,1,100.0,4,0.09,23.46,0.04,52.649468299999995,9.746628099999999,31.830000000000002,31.48,52.649457999999996,9.7466242,-0.020245819323134222,-0.017976891295541596,4.242197279897417,-10.63,-21.01,0.115,23.456926,0.08225382,0.38346535
0 days 00:00:00.280000,0.0012972041737795694,0.125568,0.0,7.604712,76.92153401797175,76.92153401797175,76.92153401797175,76.92153401797175,0.01291543646475804,0.060039326268604934,0.005585053606381855,75.0,2.39,0.0,1,1,100.0,4,0.095,23.46,0.065,52.649468299999995,9.746628099999999,31.830000000000002,31.48,52.649456099999995,9.7466226,-0.020071286397934793,-0.018500490071139894,4.242197279897417,-10.63,-21.01,0.115,23.457186,0.0875749,0.37084013
0 days 00:00:00.290000,0.0012972041737795694,0.30999600000000005,-0.019620000000000002,8.26002,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,0.009075712110370514,0.07417649320975901,0.0041887902047863905,75.0,2.39,0.0,1,1,100.0,4,0.095,23.465,0.08,52.649468299999995,9.746628099999999,31.830000000000002,31.48,52.6494542,9.746621099999999,-0.020071286397934793,-0.019198621771937627,4.242197279897417,-10.63,-21.01,0.115,23.462212,0.0875453,0.37231478
0 days 00:00:00.300000,0.0012972041737795694,-0.827964,-0.05101200000000001,7.989264,77.06193838254171,77.06193838254171,77.06193838254171,77.06193838254171,0.005934119456780722,0.039095375244672985,0.004363323129985824,75.0,2.39,0.0,1,1,100.0,4,0.095,23.46,0.095,52.649468299999995,9.746628099999999,31.830000000000002,31.48,52.649452399999994,9.7466195,-0.020071286397934793,-0.019722220547535925,4.242197279897417,-10.63,-21.01,0.115,23.45731,0.087601714,0.3695044
0 days 00:00:00.310000,0.0012972041737795694,0.10202400000000002,0.066708,7.859772,76.9415917843389,76.9415917843389,76.9415917843389,76.9415917843389,0.0015707963267948967,0.03508111796508603,0.003490658503988659,75.0,2.39,0.0,1,1,100.0,4,0.09,23.475,0.115,52.6494587,9.7466212,31.720000000000002,31.470000000000002,52.6494505,9.746618,-0.019896753472735357,-0.020245819323134222,4.242371812822617,-10.64,-21.06,-0.0,23.472519,0.08281463,0.36198097
0 days 00:00:00.320000,0.0012972041737795694,0.027468000000000003,0.003924,8.515080000000001,76.89479032948223,76.89479032948223,76.89479032948223,76.89479032948223,-0.0006981317007977319,0.04276056667386108,0.002967059728390361,75.0,2.39,0.0,1,1,100.0,4,0.09,23.48,0.125,52.6494587,9.7466212,31.720000000000002,31.470000000000002,52.6494486,9.746616399999999,-0.019896753472735357,-0.020594885173533087,4.242371812822617,-10.64,-21.06,-0.0,23.477594,0.082848474,0.3602798
0 days 00:00:00.330000,0.0012972041737795694,-0.8161920000000001,-0.11379600000000001,8.365968,76.8413029525032,76.8413029525032,76.8413029525032,76.8413029525032,0.0005235987755982988,0.01291543646475804,0.0022689280275926286,75.0,2.39,0.0,1,1,100.0,4,0.09,23.47,0.14,52.6494587,9.7466212,31.720000000000002,31.470000000000002,52.6494467,9.7466148,-0.019896753472735357,-0.02076941809873252,4.242371812822617,-10.64,-21.06,-0.0,23.467844,0.08306945,0.34917516
0 days 00:00:00.340000,0.0012972041737795694,-0.007848,0.0,8.373816000000001,76.95496362858366,76.95496362858366,76.95496362858366,76.95496362858366,0.0015707963267948967,0.01117010721276371,0.0015707963267948967,76.0,2.39,0.0,1,1,100.0,4,0.095,23.475,0.155,52.6494587,9.7466212,31.720000000000002,31.470000000000002,52.6494448,9.7466133,-0.019896753472735357,-0.02076941809873252,4.242371812822617,-10.64,-21.06,-0.0,23.473158,0.08836476,0.33438468
0 days 00:00:00.350000,0.0012972041737795694,-0.08632800000000002,0.039240000000000004,8.88786,76.9415917843389,76.9415917843389,76.9415917843389,76.9415917843389,0.0020943951023931952,0.01361356816555577,0.0005235987755982988,76.0,2.39,0.0,1,1,100.0,4,0.095,23.475,0.165,52.6494587,9.7466212,31.720000000000002,31.470000000000002,52.6494429,9.746611699999999,-0.019896753472735357,-0.020943951023931952,4.242371812822617,-10.64,-21.06,-0.0,23.473307,0.08848216,0.3284849
0 days 00:00:00.360000,0.0011792765216177901,-0.49834800000000007,-0.07848000000000001,8.71128,77.08199614890886,77.08199614890886,77.08199614890886,77.08199614890886,0.003316125578789226,-0.012391837689159739,0.0005235987755982988,76.0,2.39,0.0,1,1,100.0,4,0.095,23.48,0.17500000000000002,52.6494491,9.7466131,31.68,31.46,52.6494411,9.7466102,-0.019896753472735357,-0.020943951023931952,4.242371812822617,-10.58,-21.025000000000002,-0.14,23.478514,0.08867899,0.3185937
0 days 00:00:00.370000,0.0011792765216177901,0.33746400000000004,-0.015696,9.366588000000002,77.21571459135643,77.21571459135643,77.21571459135643,77.21571459135643,0.0027925268031909274,-0.0010471975511965976,0.00017453292519943296,76.0,2.39,0.0,1,1,100.0,4,0.095,23.485,0.18,52.6494491,9.7466131,31.68,31.46,52.649439199999996,9.7466086,-0.019722220547535925,-0.020943951023931952,4.242371812822617,-10.58,-21.025000000000002,-0.14,23.483618,0.08883111,0.31368503
0 days 00:00:00.380000,0.0011792765216177901,-0.447336,-0.14126400000000003,9.735444000000001,77.19565682498931,77.19565682498931,77.19565682498931,77.19565682498931,0.0017453292519943296,-0.01117010721276371,0.00034906585039886593,76.0,2.39,0.0,1,1,100.0,4,0.095,23.48,0.18,52.6494491,9.7466131,31.68,31.45,52.649437299999995,9.7466071,-0.019722220547535925,-0.02076941809873252,4.242371812822617,-10.58,-21.025000000000002,-0.14,23.478674,0.088913985,0.3094833
0 days 00:00:00.390000,0.0011792765216177901,-0.635688,-0.08632800000000002,9.288108000000001,77.18228498074454,77.18228498074454,77.18228498074454,77.18228498074454,0.0024434609527920616,-0.035953782591083186,0.0012217304763960308,76.0,2.39,0.0,1,1,100.0,4,0.095,23.475,0.185,52.6494491,9.7466131,31.68,31.45,52.649435399999994,9.7466055,-0.019722220547535925,-0.020420352248333655,4.242371812822617,-10.58,-21.025000000000002,-0.14,23.473883,0.08917621,0.29618925
0 days 00:00:00.400000,0.0011792765216177901,0.37670400000000004,-0.08240400000000002,9.766836000000001,77.02850877192982,77.02850877192982,77.02850877192982,77.02850877192982,-0.00017453292519943296,-0.019547687622336492,0.0006981317007977319,76.0,2.39,0.0,1,1,100.0,4,0.1,23.485,0.185,52.6494491,9.7466131,31.68,31.45,52.6494335,9.746604,-0.019722220547535925,-0.020245819323134222,4.242371812822617,-10.58,-21.025000000000002,-0.14,23.483934,0.09425204,0.29239407
0 days 00:00:00.410000,0.0010613488694560112,-0.631764,-0.0981,9.92772,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,0.0006981317007977319,-0.031241393610698498,0.0008726646259971648,76.0,2.39,0.0,1,1,100.0,4,0.1,23.48,0.185,52.649439699999995,9.7466052,31.67,31.44,52.6494316,9.7466024,-0.019722220547535925,-0.019896753472735357,4.242371812822617,-10.525,-20.97,-0.24,23.479033,0.09441567,0.28409877
0 days 00:00:00.420000,0.0010613488694560112,-0.506196,-0.10594800000000001,9.37836,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,0.0012217304763960308,-0.049567350756638956,0.0012217304763960308,76.0,2.39,0.0,1,1,100.0,4,0.1,23.475,0.19,52.649439699999995,9.7466052,31.67,31.44,52.6494298,9.746600899999999,-0.019722220547535925,-0.019547687622336492,4.242546345747817,-10.525,-20.97,-0.24,23.47423,0.094677806,0.27080888
0 days 00:00:00.430000,0.0010613488694560112,0.34531200000000006,-0.17265600000000003,10.021896000000002,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,0.005235987755982988,-0.030368728984701335,0.0005235987755982988,76.0,2.39,0.0,1,1,100.0,4,0.1,23.48,0.19,52.649439699999995,9.7466052,31.67,31.44,52.6494279,9.7465993,-0.019722220547535925,-0.019198621771937627,4.242546345747817,-10.525,-20.97,-0.24,23.479319,0.0948375,0.26271236
0 days 00:00:00.440000,0.0010613488694560112,-0.43556400000000006,-0.298224,10.151388,77.14216944801026,77.14216944801026,77.14216944801026,77.14216944801026,0.009250245035569947,-0.03874630939427412,0.0006981317007977319,76.0,2.39,0.0,1,1,100.0,4,0.1,23.48,0.185,52.649439699999995,9.7466052,31.67,31.44,52.649426,9.7465978,-0.019547687622336492,-0.01884955592153876,4.242546345747817,-10.525,-20.97,-0.24,23.479315,0.09494584,0.25949964
0 days 00:00:00.450000,0.0010613488694560112,-0.258984,-0.153036,10.139616000000002,77.29594565682498,77.29594565682498,77.29594565682498,77.29594565682498,0.011693705988362009,-0.047123889803846894,0.0019198621771937623,76.0,2.39,0.0,1,1,100.0,4,0.1,23.48,0.18,52.649439699999995,9.7466052,31.67,31.44,52.6494241,9.746596199999999,-0.019547687622336492,-0.01832595714594046,4.242546345747817,-10.525,-20.97,-0.24,23.479355,0.09508843,0.25220641
0 days 00:00:00.460000,0.0010613488694560112,0.192276,-0.31392000000000003,10.575180000000001,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,0.014835298641951801,-0.033335788713091695,0.0013962634015954637,76.0,2.39,0.0,1,1,100.0,4,0.1,23.48,0.18,52.6494303,9.746597399999999,31.67,31.43,52.6494222,9.7465947,-0.01937315469713706,-0.017976891295541596,4.242546345747817,-10.5,-20.935,-0.26,23.47944,0.09529122,0.24399549
0 days 00:00:00.470000,0.0009434212172942321,-0.49442400000000003,-0.27075600000000005,10.535940000000002,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,0.013788101090755204,-0.04223696789826277,0.0022689280275926286,76.0,2.39,0.0,1,1,100.0,4,0.1,23.475,0.17,52.6494303,9.746597399999999,31.67,31.43,52.649420299999996,9.7465931,-0.019198621771937627,-0.017627825445142728,4.242546345747817,-10.5,-20.935,-0.26,23.47435,0.09530088,0.24569303
0 days 00:00:00.480000,0.0009434212172942321,-0.20404800000000003,-0.32569200000000004,10.590876000000002,77.01513692768506,77.01513692768506,77.01513692768506,77.01513692768506,0.014311699866353502,-0.047647488579445195,0.0022689280275926286,76.0,2.39,0.0,1,1,100.0,4,0.1,23.475,0.16,52.6494303,9.746597399999999,31.67,31.43,52.649418499999996,9.7465915,-0.019024088846738195,-0.01710422666954443,4.2427208786730155,-10.5,-20.935,-0.26,23.474304,0.09538738,0.24338412
0 days 00:00:00.490000,0.0009434212172942321,-0.03531600000000001,-0.17265600000000003,10.441764000000001,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,0.014660765716752367,-0.04328416544945937,0.003490658503988659,76.0,2.39,0.0,1,1,100.0,4,0.095,23.48,0.155,52.6494303,9.746597399999999,31.67,31.43,52.649416599999995,9.74659,-0.01884955592153876,-0.016580627893946133,4.2427208786730155,-10.5,-20.935,-0.26,23.479342,0.09056662,0.23606561
0 days 00:00:00.500000,0.0009434212172942321,-0.24328800000000003,-0.21974400000000002,10.457460000000001,76.95496362858366,76.95496362858366,76.95496362858366,76.95496362858366,0.017453292519943295,-0.041189770347066175,0.003490658503988659,76.0,2.39,0.0,1,1,100.0,4,0.095,23.475,0.15,52.6494303,9.746597399999999,31.67,31.42,52.649414699999994,9.7465884,-0.018675022996339326,-0.016231562043547264,4.2427208786730155,-10.5,-20.935,-0.26,23.474342,0.090669036,0.2327727
0 days 00:00:00.510000,0.0009434212172942321,-0.31392000000000003,-0.25506,10.445688,76.9415917843389,76.9415917843389,76.9415917843389,76.9415917843389,0.021118483949131385,-0.041713369122664476,0.00471238898038469,76.0,2.39,0.0,1,1,100.0,4,0.1,23.47,0.145,52.6494204,9.7465897,31.61,31.42,52.6494128,9.746586899999999,-0.018500490071139894,-0.015707963267948967,4.2427208786730155,-10.505,-20.92,-0.24,23.469381,0.09584515,0.2254803
0 days 00:00:00.520000,0.000825493565132453,0.08240400000000002,-0.23936400000000002,10.794924000000002,77.18228498074454,77.18228498074454,77.18228498074454,77.18228498074454,0.02600540585471551,-0.032463124087094536,0.00471238898038469,76.0,2.39,0.0,1,1,100.0,4,0.095,23.475,0.135,52.6494204,9.7465897,31.61,31.42,52.6494109,9.7465853,-0.01832595714594046,-0.015533430342749533,4.242895411598215,-10.505,-20.92,-0.24,23.474264,0.09077575,0.23135121
0 days 00:00:00.530000,0.000825493565132453,-0.251136,-0.361008,11.242260000000002,77.21571459135643,77.21571459135643,77.21571459135643,77.21571459135643,0.0317649923862968,-0.0291469985083053,0.0054105206811824215,76.0,2.39,0.0,1,1,100.0,4,0.09,23.475,0.12,52.6494204,9.7465897,31.61,31.41,52.649409,9.7465838,-0.017976891295541596,-0.015184364492350668,4.242895411598215,-10.505,-20.92,-0.24,23.474115,0.085735,0.2380327
0 days 00:00:00.540000,0.000825493565132453,-0.36493200000000003,-0.258984,10.759608,77.29594565682498,77.29594565682498,77.29594565682498,77.29594565682498,0.03577924966588375,-0.041713369122664476,0.006632251157578452,76.0,2.39,0.0,1,1,100.0,4,0.09,23.47,0.115,52.6494204,9.7465897,31.61,31.41,52.6494071,9.746582199999999,-0.017627825445142728,-0.014835298641951801,4.242895411598215,-10.505,-20.92,-0.24,23.469122,0.0858757,0.23473452
0 days 00:00:00.550000,0.000825493565132453,0.41202000000000005,-0.30999600000000005,11.234412,77.14885537013264,77.14885537013264,77.14885537013264,77.14885537013264,0.03769911184307752,-0.01815142422074103,0.006806784082777885,76.0,2.39,0.0,1,1,100.0,4,0.085,23.475,0.1,52.6494204,9.7465897,31.61,31.41,52.6494053,9.746580699999999,-0.017278759594743863,-0.014660765716752368,4.243069944523414,-10.505,-20.92,-0.24,23.473944,0.08076874,0.24559209
0 days 00:00:00.560000,0.000825493565132453,-0.38847600000000004,-0.4316400000000001,11.520864000000001,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,0.035255650890285456,-0.017627825445142728,0.007155849933176751,76.0,2.39,0.0,2,2,100.0,4,0.085,23.47,0.085,52.649411199999996,9.746582,31.67,31.41,52.6494034,9.7465791,-0.016929693744344994,-0.014311699866353503,4.243069944523414,-10.55,-20.92,-0.16,23.468813,0.08074049,0.25229582
