,Steer_Angle,Acc_Body_X,Acc_Body_Y,Acc_Body_Z,Tire_Rate_FL,Tire_Rate_FR,Tire_Rate_RL,Tire_Rate_RR,Rate_Body_X,Rate_Body_Y,Rate_Body_Z,Engine_Torque,Gear_Transmission,Break_Pressure,RCS1,RCS2,Rain,Temp,INS_Vel_Hor_X_POI1,INS_Vel_Hor_Y_POI1,INS_Vel_Hor_Z_POI1,GNSS_Lat_Abs,GNSS_Long_Abs,GNSS_Height,INS_Height_POI1,INS_Lat_Abs_POI1,INS_Long_Abs_POI1,INS_Roll,INS_Pitch,INS_Yaw,GNSS_Vel_Frame_X,GNSS_Vel_Frame_Y,GNSS_Vel_Frame_Z,INS_Vel_Body_X,INS_Vel_Body_Y,INS_Vel_Body_Z
0 days 00:00:00.240000,0.0017689147824266852,-0.3296160000000001,0.05886,10.492776000000001,77.10873983739837,77.10873983739837,77.10873983739837,77.10873983739837,0.005934119456780722,-0.027052603405912107,0.01308996938995747,66.0,2.39,0.0,1,1,0.0,4,0.04,23.54,0.075,52.6492918,9.746483099999999,31.91,31.970000000000002,52.649282,9.7464738,-0.005934119456780721,-0.01780235837034216,4.2427208786730155,-10.64,-20.945,-0.17,23.537607,0.03795763,0.34428856
0 days 00:00:00.250000,0.0017689147824266852,0.34531200000000006,0.16480800000000004,10.610496000000001,77.19231386392812,77.19231386392812,77.19231386392812,77.19231386392812,0.0024434609527920616,-0.009948376736367679,0.013264502315156903,66.0,2.39,0.0,1,1,0.0,4,0.035,23.54,0.07,52.6492918,9.746483099999999,31.91,31.970000000000002,52.6492801,9.7464722,-0.005934119456780721,-0.017627825445142728,4.2427208786730155,-10.64,-20.945,-0.17,23.537577,0.03295243,0.34515008
0 days 00:00:00.260000,0.0017689147824266852,-0.41594400000000004,0.12164400000000002,10.559484000000001,77.27588789045785,77.27588789045785,77.27588789045785,77.27588789045785,0.004363323129985824,-0.015533430342749534,0.015009831567151233,66.0,2.39,0.0,1,1,0.0,4,0.035,23.545,0.06,52.6492918,9.746483099999999,31.91,31.970000000000002,52.6492783,9.7464706,-0.005934119456780721,-0.017453292519943295,4.242895411598215,-10.64,-20.945,-0.17,23.542461,0.032916963,0.35112754
0 days 00:00:00.270000,0.0017689147824266852,-0.20404800000000003,0.08240400000000002,10.292652000000002,77.32937526743689,77.32937526743689,77.32937526743689,77.32937526743689,0.008552113334772213,-0.021118483949131385,0.015358897417550098,66.0,2.39,0.0,1,1,0.0,4,0.03,23.535,0.06,52.6492824,9.7464751,31.94,31.96,52.6492763,9.746469099999999,-0.005759586531581287,-0.017278759594743863,4.243069944523414,-10.620000000000001,-20.94,-0.165,23.532524,0.028002987,0.34681132
0 days 00:00:00.280000,0.0017689147824266852,0.10987200000000001,0.21582000000000004,10.520244,77.50320924261874,77.50320924261874,77.50320924261874,77.50320924261874,0.013264502315156903,0.00017453292519943296,0.015358897417550098,66.0,2.39,0.0,1,1,0.0,4,0.03,23.53,0.055,52.6492824,9.7464751,31.94,31.96,52.6492745,9.746467599999999,-0.005759586531581287,-0.01710422666954443,4.243244477448615,-10.620000000000001,-20.94,-0.165,23.5275,0.02799834,0.34761792
0 days 00:00:00.290000,0.0017689147824266852,-0.56898,-0.10202400000000002,10.504548,77.3260323063757,77.3260323063757,77.3260323063757,77.3260323063757,0.014137166941154071,-0.005585053606381855,0.013788101090755204,66.0,2.39,0.0,1,1,0.0,4,0.03,23.535,0.045,52.6492824,9.7464751,31.94,31.96,52.649272599999996,9.746466,-0.005585053606381855,-0.01710422666954443,4.243419010373813,-10.620000000000001,-20.94,-0.165,23.532328,0.028002689,0.35769692
0 days 00:00:00.300000,0.0017689147824266852,-0.180504,0.17658000000000004,10.225944,77.14885537013264,77.14885537013264,77.14885537013264,77.14885537013264,0.013788101090755204,-0.00890117918517108,0.012391837689159739,66.0,2.39,0.0,1,1,0.0,4,0.025,23.53,0.04,52.6492824,9.7464751,31.94,31.96,52.649270699999995,9.746464399999999,-0.0054105206811824215,-0.016929693744344994,4.243419010373813,-10.620000000000001,-20.94,-0.165,23.527306,0.023060825,0.35847244
0 days 00:00:00.310000,0.0017689147824266852,0.21974400000000002,0.302148,10.532016000000002,77.10539687633718,77.10539687633718,77.10539687633718,77.10539687633718,0.012391837689159739,0.010122909661567111,0.012042771838760874,66.0,2.39,0.0,1,1,0.0,4,0.025,23.53,0.035,52.6492824,9.7464751,31.94,31.96,52.649268799999994,9.7464629,-0.005235987755982988,-0.016929693744344994,4.2435935432990135,-10.620000000000001,-20.94,-0.165,23.527222,0.023097213,0.36346757
0 days 00:00:00.320000,0.0017689147824266852,-0.5846760000000001,0.16873200000000002,10.677204000000001,77.06193838254171,77.06193838254171,77.06193838254171,77.06193838254171,0.01884955592153876,0.0,0.012042771838760874,66.0,2.39,0.0,1,1,0.0,4,0.03,23.54,0.03,52.6492728,9.7464672,31.93,31.96,52.6492669,9.7464613,-0.005235987755982988,-0.01710422666954443,4.243768076224212,-10.620000000000001,-21.015,-0.065,23.537071,0.028048573,0.37277025
0 days 00:00:00.330000,0.0017689147824266852,-0.145188,0.15696000000000002,10.681128000000001,77.11208279845957,77.11208279845957,77.11208279845957,77.11208279845957,0.020943951023931952,-0.0006981317007977319,0.011693705988362009,66.0,2.39,0.0,1,1,0.0,4,0.025,23.535,0.02,52.6492728,9.7464672,31.93,31.95,52.649265,9.7464598,-0.005061454830783556,-0.01710422666954443,4.243768076224212,-10.620000000000001,-21.015,-0.065,23.531898,0.023063524,0.38265288
0 days 00:00:00.340000,0.0017689147824266852,-0.09417600000000001,0.09417600000000001,10.951884000000002,77.1622272143774,77.1622272143774,77.1622272143774,77.1622272143774,0.018500490071139894,0.011519173063162576,0.010995574287564275,66.0,2.39,0.0,1,1,0.0,4,0.025,23.535,0.01,52.6492728,9.7464672,31.93,31.95,52.6492631,9.7464582,-0.00471238898038469,-0.01710422666954443,4.2439426091494115,-10.620000000000001,-21.015,-0.065,23.531729,0.023149978,0.39264324
0 days 00:00:00.350000,0.0017689147824266852,-0.678852,0.16088400000000003,10.453536000000001,77.27588789045785,77.27588789045785,77.27588789045785,77.27588789045785,0.015358897417550098,-0.010471975511965976,0.010821041362364843,66.0,2.39,0.0,1,1,0.0,4,0.025,23.535,-0.0,52.6492728,9.7464672,31.93,31.95,52.6492612,9.7464566,-0.004537856055185257,-0.01710422666954443,4.244117142074611,-10.620000000000001,-21.015,-0.065,23.531557,0.023173133,0.40263763
0 days 00:00:00.360000,0.0017689147824266852,0.23936400000000002,0.28252800000000006,10.33974,77.46309370988446,77.46309370988446,77.46309370988446,77.46309370988446,0.01361356816555577,-0.00471238898038469,0.010471975511965976,66.0,2.39,0.0,1,1,0.0,4,0.025,23.53,-0.005,52.6492728,9.7464672,31.93,31.95,52.6492593,9.7464551,-0.004363323129985824,-0.01710422666954443,4.244117142074611,-10.620000000000001,-21.015,-0.065,23.526474,0.023221966,0.4075473
0 days 00:00:00.370000,0.0017689147824266852,-0.062784,0.047088000000000005,10.182780000000001,77.3895485665383,77.3895485665383,77.3895485665383,77.3895485665383,0.016755160819145562,0.0022689280275926286,0.01064650843716541,66.0,2.39,0.0,1,1,0.0,4,0.03,23.54,-0.01,52.649263299999994,9.7464596,31.88,31.95,52.649257399999996,9.746453599999999,-0.004363323129985824,-0.01710422666954443,4.244291674999811,-10.620000000000001,-21.045,-0.02,23.536386,0.028199358,0.41273937
0 days 00:00:00.380000,0.0017689147824266852,-0.47872800000000004,0.258984,9.861012,77.31600342319211,77.31600342319211,77.31600342319211,77.31600342319211,0.022514747350726852,-0.007504915783575617,0.01064650843716541,66.0,2.39,0.0,1,1,0.0,4,0.025,23.545,-0.015,52.649263299999994,9.7464596,31.88,31.95,52.649255499999995,9.746452,-0.0041887902047863905,-0.01710422666954443,4.244291674999811,-10.620000000000001,-21.045,-0.02,23.541298,0.02325014,0.41779825
0 days 00:00:00.390000,0.0017689147824266852,0.16088400000000003,0.231516,9.963036,77.08199614890886,77.08199614890886,77.08199614890886,77.08199614890886,0.024783675378319478,0.0041887902047863905,0.010821041362364843,66.0,2.39,0.0,1,1,0.0,4,0.025,23.54,-0.015,52.649263299999994,9.7464596,31.88,31.95,52.649253599999994,9.746450399999999,-0.003839724354387525,-0.01710422666954443,4.24446620792501,-10.620000000000001,-21.045,-0.02,23.5363,0.023396306,0.41770458
0 days 00:00:00.400000,0.0017689147824266852,-0.231516,0.302148,10.685052,77.02850877192982,77.02850877192982,77.02850877192982,77.02850877192982,0.02565634000431664,0.006632251157578452,0.01064650843716541,66.0,2.39,0.0,1,1,0.0,4,0.025,23.545,-0.015,52.649263299999994,9.7464596,31.88,31.95,52.6492517,9.746448899999999,-0.003665191429188092,-0.01710422666954443,4.24464074085021,-10.620000000000001,-21.045,-0.02,23.541298,0.023468895,0.417786
0 days 00:00:00.410000,0.0017689147824266852,-0.694548,0.090252,10.406448000000001,77.15888425331622,77.15888425331622,77.15888425331622,77.15888425331622,0.028274333882308142,-0.022689280275926284,0.010995574287564275,66.0,2.39,0.0,1,1,0.0,4,0.03,23.54,-0.025,52.649263299999994,9.7464596,31.88,31.95,52.6492499,9.7464473,-0.003490658503988659,-0.01710422666954443,4.24464074085021,-10.620000000000001,-21.045,-0.02,23.53613,0.028507179,0.42771235
0 days 00:00:00.420000,0.001650987130264906,0.08632800000000002,0.14126400000000003,10.551636000000002,77.28925973470261,77.28925973470261,77.28925973470261,77.28925973470261,0.027401669256310976,-0.015009831567151233,0.011519173063162576,66.0,2.39,0.0,1,1,0.0,4,0.025,23.54,-0.035,52.6492539,9.7464519,31.85,31.94,52.6492479,9.7464458,-0.003141592653589793,-0.016929693744344994,4.244815273775409,-10.64,-21.025000000000002,0.045,23.536036,0.023637997,0.43357733
0 days 00:00:00.430000,0.001650987130264906,-0.47480400000000006,0.0981,10.794924000000002,77.49652332049635,77.49652332049635,77.49652332049635,77.49652332049635,0.02775073510670984,-0.023038346126325153,0.011344640137963142,66.0,2.39,0.0,1,1,0.0,4,0.025,23.54,-0.04,52.6492539,9.7464519,31.85,31.94,52.6492461,9.7464442,-0.0027925268031909274,-0.016755160819145562,4.244815273775409,-10.64,-21.025000000000002,0.045,23.536028,0.023786852,0.43446055
0 days 00:00:00.440000,0.001650987130264906,-0.5493600000000001,0.15696000000000002,10.37898,77.48315147625159,77.48315147625159,77.48315147625159,77.48315147625159,0.02583087292951608,-0.04276056667386108,0.011519173063162576,66.0,2.39,0.0,1,1,0.0,4,0.025,23.54,-0.05,52.6492539,9.7464519,31.85,31.94,52.6492442,9.7464427,-0.002617993877991494,-0.016580627893946133,4.244989806700609,-10.64,-21.025000000000002,0.045,23.535936,0.023847258,0.4403472
0 days 00:00:00.450000,0.001650987130264906,0.37278,0.145188,10.688976000000002,77.36280487804878,77.36280487804878,77.36280487804878,77.36280487804878,0.02076941809873252,-0.027401669256310976,0.00942477796076938,66.0,2.39,0.0,1,1,0.0,4,0.02,23.535,-0.055,52.6492539,9.7464519,31.85,31.94,52.6492423,9.7464411,-0.0022689280275926286,-0.016057029118347832,4.245164339625807,-10.64,-21.025000000000002,0.045,23.531082,0.019017778,0.43292317
0 days 00:00:00.460000,0.001650987130264906,-0.545436,0.30999600000000005,10.594800000000001,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,0.016929693744344998,-0.035255650890285456,0.00942477796076938,66.0,2.39,0.0,1,1,0.0,4,0.02,23.54,-0.065,52.6492539,9.7464519,31.85,31.94,52.6492404,9.7464396,-0.0020943951023931952,-0.0158824961931484,4.245164339625807,-10.64,-21.025000000000002,0.045,23.536,0.01908083,0.438891
0 days 00:00:00.470000,0.001650987130264906,-0.51012,0.13734000000000002,9.904176000000001,77.19231386392812,77.19231386392812,77.19231386392812,77.19231386392812,0.020594885173533087,-0.048869219055841226,0.009773843811168246,66.0,2.39,0.0,1,1,0.0,4,0.02,23.545,-0.07,52.6492444,9.746444,31.86,31.94,52.649238499999996,9.746438099999999,-0.0019198621771937625,-0.015707963267948967,4.245338872551008,-10.64,-21.035,0.065,23.540997,0.01915557,0.43985772
0 days 00:00:00.480000,0.001650987130264906,0.38847600000000004,0.25506,10.167084000000001,77.14216944801026,77.14216944801026,77.14216944801026,77.14216944801026,0.027052603405912107,-0.028797932657906436,0.009599310885968814,66.0,2.39,0.0,1,1,0.0,4,0.02,23.54,-0.075,52.6492444,9.746444,31.86,31.94,52.649236599999995,9.7464365,-0.0015707963267948964,-0.015184364492350668,4.245338872551008,-10.64,-21.035,0.065,23.536148,0.019320736,0.43244845
0 days 00:00:00.490000,0.001650987130264906,-0.27075600000000005,0.125568,10.645812,77.19231386392812,77.19231386392812,77.19231386392812,77.19231386392812,0.034033920413889425,-0.030019663134302467,0.009773843811168246,66.0,2.39,0.0,1,1,0.0,4,0.02,23.545,-0.075,52.6492444,9.746444,31.86,31.94,52.6492347,9.746434899999999,-0.0013962634015954637,-0.014835298641951801,4.245513405476206,-10.64,-21.035,0.065,23.541298,0.01940758,0.4243036
0 days 00:00:00.500000,0.0015330594781031272,-0.56898,-0.007848,10.198476000000001,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,0.033510321638291124,-0.04834562028024293,0.00890117918517108,66.0,2.39,0.0,1,1,0.0,4,0.02,23.545,-0.085,52.6492444,9.746444,31.86,31.94,52.6492328,9.746433399999999,-0.0010471975511965976,-0.014486232791552936,4.245513405476206,-10.64,-21.035,0.065,23.541298,0.019553822,0.42607823
0 days 00:00:00.510000,0.0015330594781031272,0.019620000000000002,0.15696000000000002,10.182780000000001,77.40960633290543,77.40960633290543,77.40960633290543,77.40960633290543,0.0317649923862968,-0.044331363000655974,0.008028514559173916,66.0,2.39,0.0,1,1,0.0,4,0.02,23.54,-0.09,52.6492444,9.746444,31.86,31.94,52.6492309,9.7464318,-0.0006981317007977319,-0.014137166941154071,4.245687938401406,-10.64,-21.035,0.065,23.536375,0.019704847,0.4227827
0 days 00:00:00.520000,0.0015330594781031272,-0.20012400000000002,0.380628,10.528092000000003,77.38286264441591,77.38286264441591,77.38286264441591,77.38286264441591,0.03106686068549907,-0.04031710572106901,0.00890117918517108,66.0,2.39,0.0,1,1,0.0,4,0.015,23.55,-0.095,52.649234899999996,9.7464356,31.96,31.93,52.649229,9.7464303,-0.00034906585039886593,-0.013788101090755204,4.245687938401406,-10.61,-21.01,0.12,23.54645,0.0148535,0.41969568
0 days 00:00:00.530000,0.0015330594781031272,-0.49834800000000007,0.20797200000000002,10.190628,77.28257381258022,77.28257381258022,77.28257381258022,77.28257381258022,0.027401669256310976,-0.05061454830783556,0.010297442586766544,66.0,2.39,0.0,1,1,0.0,4,0.02,23.545,-0.1,52.649234899999996,9.7464356,31.96,31.94,52.6492271,9.7464287,0.0,-0.013264502315156905,4.245862471326605,-10.61,-21.01,0.12,23.541603,0.02,0.41229475
0 days 00:00:00.540000,0.0014151318259413483,0.12164400000000002,0.21974400000000002,10.163160000000001,77.18228498074454,77.18228498074454,77.18228498074454,77.18228498074454,0.023387411976724018,-0.04014257279586959,0.009075712110370514,66.0,2.39,0.0,1,1,0.0,4,0.02,23.545,-0.105,52.649234899999996,9.7464356,31.96,31.94,52.6492252,9.7464272,0.00017453292519943296,-0.012740903539558606,4.245862471326605,-10.61,-21.01,0.12,23.541752,0.02007068,0.40496445
0 days 00:00:00.550000,0.0012972041737795694,-0.10987200000000001,0.32176800000000005,10.218096000000001,77.15219833119383,77.15219833119383,77.15219833119383,77.15219833119383,0.020943951023931952,-0.030368728984701335,0.008552113334772213,66.0,2.39,0.0,1,1,0.0,4,0.02,23.545,-0.11,52.649234899999996,9.7464356,31.96,31.94,52.649223299999996,9.7464256,0.0005235987755982988,-0.012391837689159739,4.246037004251805,-10.61,-21.01,0.12,23.541828,0.020210352,0.4017394
