,Steer_Angle,Acc_Body_X,Acc_Body_Y,Acc_Body_Z,Tire_Rate_FL,Tire_Rate_FR,Tire_Rate_RL,Tire_Rate_RR,Rate_Body_X,Rate_Body_Y,Rate_Body_Z,Engine_Torque,Gear_Transmission,Break_Pressure,RCS1,RCS2,Rain,Temp,INS_Vel_Hor_X_POI1,INS_Vel_Hor_Y_POI1,INS_Vel_Hor_Z_POI1,GNSS_Lat_Abs,GNSS_Long_Abs,GNSS_Height,INS_Height_POI1,INS_Lat_Abs_POI1,INS_Long_Abs_POI1,INS_Roll,INS_Pitch,INS_Yaw,GNSS_Vel_Frame_X,GNSS_Vel_Frame_Y,GNSS_Vel_Frame_Z,INS_Vel_Body_X,INS_Vel_Body_Y,INS_Vel_Body_Z
0 days 00:00:00,-0.0004717106086471161,-0.20404800000000003,0.062784,8.860392000000001,77.38286264441591,77.38286264441591,77.38286264441591,77.38286264441591,-0.017453292519943295,0.028797932657906436,-0.00017453292519943296,65.0,2.39,0.0,1,1,30.0,4,0.115,23.575,0.11,52.6492812,9.7462933,33.410000000000004,33.55,52.6492765,9.7462842,-0.00890117918517108,-0.019896753472735357,4.230154508058657,-10.845,-21.005,-0.165,23.572521,0.111799456,0.36006618
0 days 00:00:00.010000,-0.0004717106086471161,-0.278604,-0.07063200000000001,9.401904,77.35611895592639,77.35611895592639,77.35611895592639,77.35611895592639,-0.016231562043547268,0.021118483949131385,-0.0008726646259971648,65.0,2.39,0.0,1,1,30.0,4,0.115,23.575,0.11,52.6492812,9.7462933,33.410000000000004,33.55,52.6492747,9.746282599999999,-0.009075712110370514,-0.020071286397934793,4.230154508058657,-10.845,-21.005,-0.165,23.57246,0.111699276,0.36419976
0 days 00:00:00.020000,-0.0005896382608088951,0.047088000000000005,-0.07063200000000001,9.990504,77.40960633290543,77.40960633290543,77.40960633290543,77.40960633290543,-0.019722220547535925,0.02530727415391778,-0.0015707963267948967,65.0,2.39,0.0,1,1,30.0,4,0.115,23.575,0.11,52.6492812,9.7462933,33.410000000000004,33.55,52.6492728,9.746281,-0.009250245035569947,-0.020420352248333655,4.230154508058657,-10.845,-21.005,-0.165,23.572332,0.1115596,0.37244716
0 days 00:00:00.030000,-0.0005896382608088951,-0.612144,-0.04316400000000001,10.367208,77.32937526743689,77.32937526743689,77.32937526743689,77.32937526743689,-0.018675022996339326,0.00890117918517108,-0.0020943951023931952,65.0,2.39,0.0,1,1,30.0,4,0.115,23.575,0.105,52.6492812,9.7462933,33.410000000000004,33.54,52.6492709,9.746279399999999,-0.00942477796076938,-0.020420352248333655,4.230154508058657,-10.845,-21.005,-0.165,23.57223,0.111447476,0.37746537
0 days 00:00:00.040000,-0.0005896382608088951,-0.27075600000000005,-0.17658000000000004,10.119996,77.38286264441591,77.38286264441591,77.38286264441591,77.38286264441591,-0.015358897417550098,-0.003316125578789226,-0.002617993877991494,65.0,2.39,0.0,1,1,30.0,4,0.11,23.575,0.1,52.6492718,9.7462853,33.4,33.52,52.649268899999996,9.746277899999999,-0.009599310885968814,-0.020420352248333655,4.230154508058657,-10.84,-20.955000000000002,-0.065,23.572128,0.10633384,0.38243553
0 days 00:00:00.050000,-0.0005896382608088951,0.15696000000000002,0.031392,10.041516000000001,77.27588789045785,77.27588789045785,77.27588789045785,77.27588789045785,-0.015358897417550098,0.009948376736367679,-0.0038397243543875246,65.0,2.39,0.0,1,1,30.0,4,0.115,23.580000000000002,0.095,52.6492718,9.7462853,33.4,33.52,52.649267099999996,9.7462763,-0.009773843811168246,-0.020594885173533087,4.230154508058657,-10.84,-20.955000000000002,-0.065,23.576956,0.11117678,0.3917185
0 days 00:00:00.060000,-0.0005896382608088951,-0.8397360000000001,-0.05886,9.551016,77.27588789045785,77.27588789045785,77.27588789045785,77.27588789045785,-0.016755160819145562,-0.0008726646259971648,-0.004537856055185257,65.0,2.39,0.0,1,1,30.0,4,0.115,23.57,0.1,52.6492718,9.7462853,33.4,33.52,52.649265199999995,9.746274699999999,-0.009948376736367679,-0.020594885173533087,4.229979975133457,-10.84,-20.955000000000002,-0.065,23.56706,0.11116019,0.3865333
0 days 00:00:00.070000,-0.0005896382608088951,-0.26290800000000003,-0.011772000000000001,9.586332,77.44303594351734,77.44303594351734,77.44303594351734,77.44303594351734,-0.013264502315156903,-0.005585053606381855,-0.004537856055185257,65.0,2.39,0.0,1,1,30.0,4,0.115,23.57,0.1,52.6492718,9.7462853,33.4,33.52,52.649263299999994,9.7462731,-0.010122909661567111,-0.020420352248333655,4.229979975133457,-10.84,-20.955000000000002,-0.065,23.56713,0.11113436,0.38243964
0 days 00:00:00.080000,-0.0005896382608088951,0.33354000000000006,0.015696,10.147464000000001,77.5165810868635,77.5165810868635,77.5165810868635,77.5165810868635,-0.012042771838760874,0.01658062789394613,-0.004886921905584123,65.0,2.39,0.0,1,1,30.0,4,0.12,23.580000000000002,0.095,52.6492624,9.7462774,33.410000000000004,33.5,52.6492613,9.7462717,-0.010297442586766544,-0.02076941809873252,4.229979975133457,-10.82,-21.005,-0.065,23.576887,0.11592902,0.39594284
0 days 00:00:00.090000,-0.0005896382608088951,-0.506196,-0.24328800000000003,9.429372,77.50320924261874,77.50320924261874,77.50320924261874,77.50320924261874,-0.008726646259971648,-0.0041887902047863905,-0.005235987755982988,65.0,2.39,0.0,1,1,30.0,4,0.12,23.580000000000002,0.1,52.6492624,9.7462774,33.410000000000004,33.5,52.6492595,9.7462701,-0.010297442586766544,-0.020594885173533087,4.229979975133457,-10.82,-21.005,-0.065,23.577059,0.11602286,0.38682947
0 days 00:00:00.100000,-0.0005896382608088951,0.41202000000000005,0.003924,9.751140000000001,77.46309370988446,77.46309370988446,77.46309370988446,77.46309370988446,-0.010821041362364843,0.0024434609527920616,-0.005061454830783556,65.0,2.39,0.0,1,1,30.0,4,0.12,23.585,0.1,52.6492624,9.7462774,33.410000000000004,33.5,52.6492576,9.7462684,-0.010471975511965976,-0.02076941809873252,4.229979975133457,-10.82,-21.005,-0.065,23.58199,0.11591117,0.39106828
0 days 00:00:00.110000,-0.0005896382608088951,0.125568,-0.32176800000000005,10.940112000000001,77.29594565682498,77.29594565682498,77.29594565682498,77.29594565682498,-0.016057029118347832,0.018675022996339326,-0.005235987755982988,65.0,2.39,0.0,1,1,30.0,4,0.12,23.59,0.09,52.6492624,9.7462774,33.410000000000004,33.5,52.6492557,9.746266799999999,-0.01064650843716541,-0.020943951023931952,4.229805442208257,-10.82,-21.005,-0.065,23.58671,0.11569154,0.4053061
0 days 00:00:00.120000,-0.0005896382608088951,-1.5028920000000001,-0.192276,10.049364,77.28925973470261,77.28925973470261,77.28925973470261,77.28925973470261,-0.02199114857512855,-0.02565634000431664,-0.005759586531581288,65.0,2.39,0.0,1,1,30.0,4,0.12,23.575,0.085,52.6492624,9.7462774,33.410000000000004,33.5,52.6492538,9.7462652,-0.010821041362364843,-0.020594885173533087,4.229805442208257,-10.82,-21.005,-0.065,23.571753,0.11565914,0.40178317
0 days 00:00:00.130000,-0.0005896382608088951,-0.149112,0.047088000000000005,9.770760000000001,77.29594565682498,77.29594565682498,77.29594565682498,77.29594565682498,-0.023561944901923447,-0.027925268031909273,-0.006283185307179587,65.0,2.39,0.0,1,1,30.0,4,0.125,23.580000000000002,0.09,52.6492534,9.7462684,33.65,33.480000000000004,52.649251899999996,9.7462637,-0.010995574287564275,-0.020420352248333655,4.229805442208257,-10.83,-20.985,-0.125,23.57692,0.1206878,0.39284793
0 days 00:00:00.140000,-0.0005896382608088951,0.10987200000000001,0.027468000000000003,10.535940000000002,77.44303594351734,77.44303594351734,77.44303594351734,77.44303594351734,-0.026354471705114374,-0.005759586531581288,-0.005934119456780722,65.0,2.39,0.0,1,1,30.0,4,0.125,23.580000000000002,0.08,52.6492534,9.7462684,33.65,33.480000000000004,52.649249999999995,9.7462621,-0.011344640137963142,-0.020245819323134222,4.229805442208257,-10.83,-20.985,-0.125,23.576788,0.12048392,0.3987726
0 days 00:00:00.150000,-0.0005896382608088951,-1.0084680000000001,-0.27075600000000005,10.068984,77.49652332049635,77.49652332049635,77.49652332049635,77.49652332049635,-0.023736477827122886,-0.03961897402027128,-0.00471238898038469,65.0,2.39,0.0,1,1,30.0,4,0.125,23.575,0.08,52.6492534,9.7462684,33.65,33.480000000000004,52.649248099999994,9.7462605,-0.011519173063162575,-0.019896753472735357,4.229805442208257,-10.83,-20.985,-0.125,23.571924,0.120510265,0.3904649
0 days 00:00:00.160000,-0.0005896382608088951,0.34531200000000006,-0.090252,9.900252000000002,77.63024176294394,77.63024176294394,77.63024176294394,77.63024176294394,-0.021642082724729686,-0.030019663134302467,-0.004537856055185257,65.0,2.39,0.0,1,1,30.0,4,0.13,23.580000000000002,0.08,52.6492534,9.7462684,33.65,33.480000000000004,52.6492462,9.746258899999999,-0.011693705988362009,-0.019547687622336492,4.229630909283058,-10.83,-20.985,-0.125,23.577059,0.12553684,0.38241455
0 days 00:00:00.170000,-0.0005896382608088951,0.278604,-0.24328800000000003,10.265184,77.57675438596492,77.57675438596492,77.57675438596492,77.57675438596492,-0.018500490071139894,-0.01064650843716541,-0.004886921905584123,65.0,2.39,0.0,1,1,30.0,4,0.125,23.585,0.075,52.6492534,9.7462684,33.65,33.480000000000004,52.6492443,9.7462573,-0.011868238913561441,-0.019547687622336492,4.229630909283058,-10.83,-20.985,-0.125,23.58196,0.12040996,0.38747352
0 days 00:00:00.180000,-0.0005896382608088951,-0.604296,-0.125568,9.602028,77.40960633290543,77.40960633290543,77.40960633290543,77.40960633290543,-0.016929693744344998,-0.03089232776029963,-0.003316125578789226,65.0,2.39,0.0,1,1,30.0,4,0.13,23.580000000000002,0.075,52.6492534,9.7462684,33.65,33.480000000000004,52.6492424,9.746255699999999,-0.012042771838760876,-0.019198621771937627,4.229630909283058,-10.83,-20.985,-0.125,23.577095,0.12544225,0.37922764
0 days 00:00:00.190000,-0.0005896382608088951,0.33746400000000004,-0.023544000000000002,9.845316,77.18228498074454,77.18228498074454,77.18228498074454,77.18228498074454,-0.014137166941154071,-0.0158824961931484,-0.002967059728390361,65.0,2.39,0.0,1,1,30.0,4,0.13,23.585,0.08,52.6492441,9.7462603,33.63,33.46,52.6492405,9.7462542,-0.012217304763960308,-0.019024088846738195,4.229630909283058,-10.81,-20.945,-0.1,23.582253,0.12548624,0.37023124
0 days 00:00:00.200000,-0.0005896382608088951,-0.054936000000000006,-0.23544,10.500624,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,-0.008552113334772213,0.0022689280275926286,-0.0022689280275926286,65.0,2.39,0.0,1,1,30.0,4,0.125,23.59,0.075,52.6492441,9.7462603,33.63,33.46,52.6492386,9.7462526,-0.012391837689159739,-0.019024088846738195,4.229630909283058,-10.81,-20.945,-0.1,23.587158,0.12035889,0.37528503
0 days 00:00:00.210000,-0.0005896382608088951,-1.00062,-0.20797200000000002,9.817848000000001,77.1622272143774,77.1622272143774,77.1622272143774,77.1622272143774,-0.008726646259971648,-0.01902408884673819,-0.0027925268031909274,65.0,2.39,0.0,2,1,30.0,4,0.125,23.580000000000002,0.07,52.6492441,9.7462603,33.63,33.46,52.649236699999996,9.746250999999999,-0.012391837689159739,-0.01884955592153876,4.229630909283058,-10.81,-20.945,-0.1,23.577131,0.120350294,0.37597883
0 days 00:00:00.220000,-0.0005896382608088951,-0.019620000000000002,-0.27075600000000005,9.621648,77.28925973470261,77.28925973470261,77.28925973470261,77.28925973470261,-0.008726646259971648,-0.014835298641951801,-0.0022689280275926286,65.0,2.39,0.0,2,1,30.0,4,0.125,23.580000000000002,0.075,52.6492441,9.7462603,33.63,33.46,52.649234899999996,9.7462494,-0.012566370614359171,-0.01884955592153876,4.229630909283058,-10.81,-20.945,-0.1,23.577225,0.120347485,0.3710011
0 days 00:00:00.230000,-0.0005896382608088951,0.10594800000000001,-0.14126400000000003,10.116072,77.38286264441591,77.38286264441591,77.38286264441591,77.38286264441591,-0.007155849933176751,0.003316125578789226,-0.0022689280275926286,65.0,2.39,0.0,2,1,30.0,4,0.125,23.585,0.07,52.6492441,9.7462603,33.63,33.46,52.649232999999995,9.746247799999999,-0.012566370614359171,-0.01884955592153876,4.229630909283058,-10.81,-20.945,-0.1,23.58213,0.120283484,0.37609404
0 days 00:00:00.240000,-0.0005896382608088951,-0.6160680000000002,-0.20404800000000003,9.519624,77.40960633290543,77.40960633290543,77.40960633290543,77.40960633290543,-0.005585053606381855,-0.009075712110370514,-0.00034906585039886593,65.0,2.39,0.0,2,1,30.0,4,0.13,23.57,0.07,52.6492347,9.7462523,33.62,33.45,52.649231,9.7462463,-0.012566370614359171,-0.018675022996339326,4.229456376357859,-10.8,-20.91,-0.015,23.567198,0.12533832,0.37176126
0 days 00:00:00.250000,-0.0005896382608088951,0.30999600000000005,-0.21189600000000003,9.668736,77.42966409927257,77.42966409927257,77.42966409927257,77.42966409927257,-0.0036651914291880917,0.010821041362364843,-0.0006981317007977319,65.0,2.39,0.0,2,1,30.0,4,0.13,23.575,0.07,52.6492347,9.7462523,33.62,33.44,52.6492291,9.7462447,-0.012740903539558606,-0.018675022996339326,4.229630909283058,-10.8,-20.91,-0.015,23.572197,0.12527224,0.3718765
0 days 00:00:00.260000,-0.0005896382608088951,0.0981,-0.557208,9.915948000000002,77.38286264441591,77.38286264441591,77.38286264441591,77.38286264441591,0.0036651914291880917,0.020071286397934793,-0.0005235987755982988,65.0,2.39,0.0,2,2,30.0,4,0.125,23.580000000000002,0.07,52.6492347,9.7462523,33.62,33.44,52.6492273,9.7462431,-0.012566370614359171,-0.019024088846738195,4.229630909283058,-10.8,-20.91,-0.015,23.577065,0.12023296,0.38011447
0 days 00:00:00.270000,-0.0005896382608088951,-0.45126,0.10987200000000001,9.813924,77.31600342319211,77.31600342319211,77.31600342319211,77.31600342319211,0.013264502315156903,0.0158824961931484,0.00034906585039886593,65.0,2.39,0.0,2,2,30.0,4,0.125,23.580000000000002,0.07,52.6492347,9.7462523,33.62,33.44,52.6492254,9.7462415,-0.012566370614359171,-0.019024088846738195,4.229630909283058,-10.8,-20.91,-0.015,23.577065,0.12023296,0.38011447
0 days 00:00:00.280000,-0.0004717106086471161,0.062784,-0.45126,10.186704,77.29594565682498,77.29594565682498,77.29594565682498,77.29594565682498,0.022165681500327987,0.02757620218151041,0.00017453292519943296,65.0,2.39,0.0,2,2,30.0,4,0.125,23.580000000000002,0.065,52.6492347,9.7462523,33.62,33.44,52.6492235,9.746239899999999,-0.012217304763960308,-0.01937315469713706,4.229630909283058,-10.8,-20.91,-0.015,23.576834,0.12020402,0.39330047
0 days 00:00:00.290000,-0.0004717106086471161,-0.4316400000000001,-0.29430000000000006,10.26126,77.14885537013264,77.14885537013264,77.14885537013264,77.14885537013264,0.025132741228718346,0.03228859116189509,-0.00034906585039886593,65.0,2.39,0.0,2,2,30.0,4,0.135,23.565,0.06,52.6492253,9.746244299999999,33.62,33.43,52.6492216,9.7462384,-0.012042771838760876,-0.019547687622336492,4.229456376357859,-10.81,-20.905,-0.075,23.561672,0.13016571,0.40222013
0 days 00:00:00.300000,-0.0004717106086471161,-0.812268,-0.074556,9.605952000000002,77.32937526743689,77.32937526743689,77.32937526743689,77.32937526743689,0.028623399732707003,0.010471975511965976,0.0005235987755982988,65.0,2.39,0.0,2,2,30.0,4,0.135,23.56,0.065,52.6492253,9.746244299999999,33.62,33.43,52.649219699999996,9.7462368,-0.011868238913561441,-0.019722220547535925,4.229630909283058,-10.81,-20.905,-0.075,23.5567,0.13024761,0.4012121
0 days 00:00:00.310000,-0.0004717106086471161,0.12164400000000002,-0.29430000000000006,9.833544,77.48315147625159,77.48315147625159,77.48315147625159,77.48315147625159,0.033335788713091695,0.021118483949131385,-0.0006981317007977319,65.0,2.39,0.0,2,2,30.0,4,0.13,23.565,0.065,52.6492253,9.746244299999999,33.62,33.43,52.649217799999995,9.7462352,-0.011519173063162575,-0.019896753472735357,4.229630909283058,-10.81,-20.905,-0.075,23.561628,0.12533946,0.40531954
0 days 00:00:00.320000,-0.0004717106086471161,-0.37670400000000004,-0.447336,9.876708000000002,77.59681215233205,77.59681215233205,77.59681215233205,77.59681215233205,0.03665191429188092,0.015358897417550098,0.00034906585039886593,65.0,2.39,0.0,2,2,30.0,4,0.13,23.56,0.06,52.6492253,9.746244299999999,33.62,33.43,52.649215899999994,9.7462336,-0.01117010721276371,-0.020071286397934793,4.229630909283058,-10.81,-20.905,-0.075,23.556458,0.12538029,0.4142862
0 days 00:00:00.330000,-0.0004717106086471161,-0.33746400000000004,-0.10594800000000001,9.425448000000001,77.54332477535301,77.54332477535301,77.54332477535301,77.54332477535301,0.028797932657906436,0.00471238898038469,-0.0008726646259971648,65.0,2.39,0.0,2,2,30.0,4,0.13,23.56,0.065,52.6492253,9.746244299999999,33.62,33.43,52.649214,9.746232,-0.010821041362364843,-0.020071286397934793,4.229456376357859,-10.81,-20.905,-0.075,23.556559,0.125579,0.40924367
0 days 00:00:00.340000,-0.0004717106086471161,0.25506,0.03531600000000001,8.911404000000001,77.31600342319211,77.31600342319211,77.31600342319211,77.31600342319211,0.013264502315156903,0.004886921905584123,-0.00034906585039886593,65.0,2.39,0.0,2,2,30.0,4,0.13,23.57,0.075,52.6492163,9.7462353,33.85,33.42,52.6492121,9.7462305,-0.01064650843716541,-0.020245819323134222,4.229630909283058,-10.870000000000001,-20.975,-0.105,23.566689,0.12571093,0.4035379
0 days 00:00:00.350000,-0.0005896382608088951,0.125568,0.066708,9.496080000000001,77.14216944801026,77.14216944801026,77.14216944801026,77.14216944801026,0.0022689280275926286,0.016406094968746697,0.0012217304763960308,65.0,2.39,0.0,2,2,30.0,4,0.13,23.575,0.08,52.6492163,9.7462353,33.85,33.410000000000004,52.6492102,9.7462289,-0.01064650843716541,-0.020420352248333655,4.229630909283058,-10.870000000000001,-20.975,-0.105,23.571718,0.12571928,0.4027543
0 days 00:00:00.360000,-0.0005896382608088951,-0.34531200000000006,-0.20797200000000002,9.82962,77.18228498074454,77.18228498074454,77.18228498074454,77.18228498074454,0.0022689280275926286,0.005585053606381855,0.0019198621771937623,65.0,2.39,0.0,2,2,30.0,4,0.125,23.575,0.08,52.6492163,9.7462353,33.85,33.410000000000004,52.6492083,9.7462273,-0.01064650843716541,-0.020420352248333655,4.229630909283058,-10.870000000000001,-20.975,-0.105,23.571718,0.12071956,0.40270108
0 days 00:00:00.370000,-0.0004717106086471161,-0.41202000000000005,-0.74556,10.229868,77.56338254172015,77.56338254172015,77.56338254172015,77.56338254172015,0.00471238898038469,0.0027925268031909274,0.0012217304763960308,65.0,2.39,0.0,2,2,30.0,4,0.12,23.57,0.075,52.6492163,9.7462353,33.85,33.410000000000004,52.6492065,9.7462257,-0.01064650843716541,-0.020420352248333655,4.229630909283058,-10.870000000000001,-20.975,-0.105,23.566618,0.11566771,0.40754443
0 days 00:00:00.380000,-0.0004717106086471161,-0.8985960000000001,0.13734000000000002,8.550396000000001,77.35611895592639,77.35611895592639,77.35611895592639,77.35611895592639,0.00942477796076938,-0.024783675378319478,0.0005235987755982988,65.0,2.39,0.0,2,2,30.0,4,0.125,23.565,0.09,52.6492163,9.7462353,33.85,33.410000000000004,52.6492046,9.7462241,-0.010471975511965976,-0.020245819323134222,4.229630909283058,-10.870000000000001,-20.975,-0.105,23.561993,0.12093974,0.38836628
0 days 00:00:00.390000,-0.0004717106086471161,0.8632800000000002,0.09417600000000001,8.001036000000001,77.14885537013264,77.14885537013264,77.14885537013264,77.14885537013264,0.005759586531581288,0.0012217304763960308,0.0,65.0,2.39,0.0,2,2,30.0,4,0.115,23.59,0.11,52.649207,9.7462272,33.83,33.4,52.649202599999995,9.7462226,-0.010297442586766544,-0.020420352248333655,4.229805442208257,-10.89,-20.97,-0.12,23.587328,0.111166365,0.37287006
0 days 00:00:00.400000,-0.0004717106086471161,0.49050000000000005,0.16873200000000002,8.695584000000002,76.70758451005563,76.70758451005563,76.70758451005563,76.70758451005563,-0.008726646259971648,0.03577924966588375,0.0022689280275926286,65.0,2.39,0.0,2,2,30.0,4,0.115,23.595,0.12,52.649207,9.7462272,33.83,33.4,52.649200799999996,9.746221,-0.010471975511965976,-0.02076941809873252,4.229805442208257,-10.89,-20.97,-0.12,23.592403,0.11111867,0.371229
0 days 00:00:00.410000,-0.0005896382608088951,-1.2792240000000001,0.17658000000000004,8.88786,76.78781557552418,76.78781557552418,76.78781557552418,76.78781557552418,-0.02495820830351891,0.01937315469713706,0.00471238898038469,65.0,2.39,0.0,2,2,30.0,4,0.115,23.585,0.13,52.649207,9.7462272,33.83,33.4,52.649198899999995,9.7462194,-0.01064650843716541,-0.020943951023931952,4.229805442208257,-10.89,-20.97,-0.12,23.582548,0.1111187,0.36515918
0 days 00:00:00.420000,-0.0007075659129706742,-0.23544,-0.11379600000000001,10.555560000000002,77.08199614890886,77.08199614890886,77.08199614890886,77.08199614890886,-0.038397243543875255,0.0317649923862968,0.0041887902047863905,65.0,2.39,0.0,2,2,30.0,4,0.115,23.585,0.125,52.649207,9.7462272,33.83,33.4,52.649197,9.7462178,-0.01117010721276371,-0.02129301687433082,4.229805442208257,-10.89,-20.97,-0.12,23.582314,0.1107797,0.37844718
0 days 00:00:00.430000,-0.0007075659129706742,-0.580752,-0.42771600000000004,12.062376,77.74390243902438,77.74390243902438,77.74390243902438,77.74390243902438,-0.044331363000655974,0.032812189937493394,0.0013962634015954637,65.0,2.39,0.0,2,2,30.0,4,0.11,23.580000000000002,0.1,52.649207,9.7462272,33.83,33.4,52.6491951,9.7462162,-0.011519173063162575,-0.021642082724729686,4.229805442208257,-10.89,-20.97,-0.12,23.576643,0.105266444,0.41154376
0 days 00:00:00.440000,-0.0007075659129706742,-1.067328,-0.5650560000000001,10.908720000000002,78.21191698759094,78.21191698759094,78.21191698759094,78.21191698759094,-0.048869219055841226,-0.009075712110370514,-0.003316125578789226,65.0,2.39,0.0,2,2,30.0,4,0.09,23.575,0.085,52.6491976,9.7462191,33.83,33.39,52.6491932,9.7462146,-0.011868238913561441,-0.021467549799530253,4.229805442208257,-10.885,-20.93,-0.09,23.571394,0.08499633,0.42211667
0 days 00:00:00.450000,-0.0007075659129706742,0.5258160000000001,0.066708,9.5157,78.09825631151048,78.09825631151048,78.09825631151048,78.09825631151048,-0.05707226654021458,-0.008028514559173916,-0.005934119456780722,65.0,2.39,0.0,2,2,30.0,4,0.095,23.580000000000002,0.09,52.6491976,9.7462191,33.83,33.39,52.6491913,9.746213,-0.012391837689159739,-0.021467549799530253,4.229805442208257,-10.885,-20.93,-0.09,23.576498,0.08983552,0.4173319
0 days 00:00:00.460000,-0.0007075659129706742,0.07848000000000001,-0.21974400000000002,8.946720000000001,77.54332477535301,77.54332477535301,77.54332477535301,77.54332477535301,-0.04363323129985824,-0.0012217304763960308,-0.006981317007977318,65.0,2.39,0.0,2,2,30.0,4,0.095,23.585,0.1,52.6491976,9.7462191,33.83,33.39,52.6491894,9.7462114,-0.012915436464758038,-0.021467549799530253,4.229805442208257,-10.885,-20.93,-0.09,23.58171,0.089744724,0.40748942
0 days 00:00:00.470000,-0.0007075659129706742,-0.129492,0.28645200000000004,7.636104000000001,76.99507916131792,76.99507916131792,76.99507916131792,76.99507916131792,-0.039968039870670144,-0.0005235987755982988,-0.006806784082777885,65.0,2.39,0.0,2,2,30.0,4,0.1,23.585,0.12,52.6491976,9.7462191,33.83,33.38,52.6491875,9.746209799999999,-0.013264502315156905,-0.021467549799530253,4.229630909283058,-10.885,-20.93,-0.09,23.582142,0.09486726,0.38759333
0 days 00:00:00.480000,-0.0007075659129706742,0.26290800000000003,0.6396120000000001,9.452916,76.82793110825845,76.82793110825845,76.82793110825845,76.82793110825845,-0.03228859116189509,0.04921828490624009,-0.005759586531581288,65.0,2.39,0.0,2,2,30.0,4,0.11,23.59,0.125,52.6491976,9.7462191,33.83,33.38,52.6491857,9.7462082,-0.013613568165555772,-0.02181661564992912,4.229630909283058,-10.885,-20.93,-0.09,23.587112,0.10468554,0.3911042
0 days 00:00:00.490000,-0.0007075659129706742,-1.15758,0.03531600000000001,10.975428,77.08199614890886,77.08199614890886,77.08199614890886,77.08199614890886,-0.026703537555513242,0.033335788713091695,-0.006806784082777885,65.0,2.39,0.0,2,2,30.0,4,0.12,23.575,0.11,52.649188099999996,9.7462112,33.83,33.37,52.649183699999995,9.7462067,-0.013962634015954637,-0.022165681500327987,4.229456376357859,-10.825000000000001,-20.985,-0.105,23.571648,0.11422834,0.41417548
0 days 00:00:00.500000,-0.0007075659129706742,-0.6670800000000001,-0.10594800000000001,9.413676,77.59681215233205,77.59681215233205,77.59681215233205,77.59681215233205,-0.03368485456349056,-0.024434609527920613,-0.007504915783575617,65.0,2.39,0.0,2,2,30.0,4,0.12,23.57,0.115,52.649188099999996,9.7462112,33.83,33.37,52.6491818,9.7462051,-0.014311699866353503,-0.02199114857512855,4.229456376357859,-10.825000000000001,-20.985,-0.105,23.56683,0.114215754,0.40499344
0 days 00:00:00.510000,-0.0007075659129706742,1.1458080000000002,-0.13734000000000002,10.316196000000001,77.93779418057338,77.93779418057338,77.93779418057338,77.93779418057338,-0.04206243497306335,0.004363323129985824,-0.010122909661567111,65.0,2.39,0.0,2,2,30.0,4,0.12,23.585,0.11,52.649188099999996,9.7462112,33.83,33.37,52.649179999999994,9.7462035,-0.014660765716752368,-0.02199114857512855,4.229456376357859,-10.825000000000001,-20.985,-0.105,23.581715,0.11399625,0.4103613
0 days 00:00:00.520000,-0.0007075659129706742,-1.3812480000000003,-0.074556,10.469232000000002,78.04476893453145,78.04476893453145,78.04476893453145,78.04476893453145,-0.04729842272904633,-0.03228859116189509,-0.010122909661567111,65.0,2.39,0.0,2,2,30.0,4,0.125,23.57,0.1,52.649188099999996,9.7462112,33.83,33.37,52.6491781,9.746201899999999,-0.015184364492350668,-0.021642082724729686,4.229281843432659,-10.825000000000001,-20.985,-0.105,23.566645,0.11875892,0.41193822
0 days 00:00:00.530000,-0.0007075659129706742,-1.29492,-0.20012400000000002,9.990504,77.73053059477962,77.73053059477962,77.73053059477962,77.73053059477962,-0.04939281783143952,-0.07696902001294993,-0.010471975511965976,65.0,2.39,0.0,2,2,30.0,4,0.135,23.55,0.1,52.649179399999994,9.7462039,33.77,33.36,52.6491762,9.7462003,-0.015707963267948967,-0.02076941809873252,4.229107310507461,-10.790000000000001,-20.955000000000002,-0.085,23.546997,0.12887153,0.3911786
0 days 00:00:00.540000,-0.0007075659129706742,0.7298640000000001,-0.074556,10.728216000000002,77.24245827984595,77.24245827984595,77.24245827984595,77.24245827984595,-0.04625122517784973,-0.0466002910282486,-0.01308996938995747,65.0,2.39,0.0,2,2,30.0,4,0.14,23.56,0.09,52.649179399999994,9.7462039,33.77,33.36,52.6491743,9.746198699999999,-0.016231562043547264,-0.020245819323134222,4.229107310507461,-10.790000000000001,-20.955000000000002,-0.085,23.556993,0.1337006,0.38919863
0 days 00:00:00.550000,-0.0007075659129706742,-0.368856,-0.090252,10.300500000000001,77.06193838254171,77.06193838254171,77.06193838254171,77.06193838254171,-0.04468042885105484,-0.05078908123303499,-0.01291543646475804,65.0,2.39,0.0,2,2,30.0,4,0.145,23.56,0.085,52.649179399999994,9.7462039,33.77,33.36,52.6491724,9.7461971,-0.016580627893946133,-0.019722220547535925,4.22893277758226,-10.790000000000001,-20.955000000000002,-0.085,23.557095,0.13868564,0.3819939
